_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,157,2,2654,Adams
2,18003,4552,172,45351,Allen
3,18005,990,50,12777,Bartholomew
4,18007,76,0,1207,Benton
5,18009,70,2,1437,Blackford
6,18011,779,46,10128,Boone
7,18013,82,2,1580,Brown
8,18015,246,11,2716,Carroll
9,18017,1840,9,7733,Cass
10,18019,1567,51,16907,Clark
11,18021,205,5,3339,Clay
12,18023,503,6,6501,Clinton
13,18025,55,0,1225,Crawford
14,18027,399,22,3665,Daviess
15,18029,553,28,7244,Dearborn
16,18031,369,33,3950,Decatur
17,18033,277,4,4086,De Kalb
18,18035,866,53,14809,Delaware
19,18037,793,16,6339,Dubois
20,18039,5340,95,40549,Elkhart
21,18041,277,8,3441,Fayette
22,18043,979,54,10899,Floyd
23,18045,81,2,1957,Fountain
24,18047,261,22,1818,Franklin
25,18049,192,2,2473,Fulton
26,18051,285,4,4080,Gibson
27,18053,579,30,8766,Grant
28,18055,326,35,4250,Greene
29,18057,3423,106,54515,Hamilton
30,18059,750,41,12595,Hancock
31,18061,435,24,5292,Harrison
32,18063,2152,110,21715,Hendricks
33,18065,534,21,6912,Henry
34,18067,1022,61,12353,Howard
35,18069,152,3,4443,Huntington
36,18071,653,7,6008,Jackson
37,18073,298,2,4447,Jasper
38,18075,111,0,1823,Jay
39,18077,193,3,4143,Jefferson
40,18079,244,12,2832,Jennings
41,18081,1917,120,22277,Johnson
42,18083,272,3,3812,Knox
43,18085,902,12,10073,Kosciusko
44,18087,581,11,2865,Lagrange
45,18089,8593,292,75090,Lake
46,18091,1097,31,16405,La Porte
47,18093,385,27,5327,Lawrence
48,18095,1183,67,14601,Madison
49,18097,17424,743,155121,Marion
50,18099,853,23,9298,Marshall
51,18101,71,0,983,Martin
52,18103,300,2,4867,Miami
53,18105,858,35,19857,Monroe
54,18107,386,21,5119,Montgomery
55,18109,541,35,8254,Morgan
56,18111,128,10,1171,Newton
57,18113,766,30,7052,Noble
58,18115,70,7,984,Ohio
59,18117,209,24,2387,Orange
60,18119,132,1,3141,Owen
61,18121,75,2,1633,Parke
62,18123,194,13,3076,Perry
63,18125,80,1,1259,Pike
64,18127,1565,40,21577,Porter
65,18129,199,0,2995,Posey
66,18131,91,1,1501,Pulaski
67,18133,397,8,4823,Putnam
68,18135,143,6,2879,Randolph
69,18137,234,8,4062,Ripley
70,18139,126,4,2258,Rush
71,18141,4229,88,53996,St. Joseph
72,18143,299,10,4076,Scott
73,18145,605,28,6121,Shelby
74,18147,148,3,2202,Spencer
75,18149,186,7,2677,Starke
76,18151,241,3,3307,Steuben
77,18153,257,4,2942,Sullivan
78,18155,63,0,1204,Switzerland
79,18157,1442,13,27630,Tippecanoe
80,18159,170,19,1795,Tipton
81,18161,54,0,1043,Union
82,18163,2331,17,32613,Vanderburgh
83,18165,78,0,1801,Vermillion
84,18167,1034,14,14686,Vigo
85,18169,194,5,3739,Wabash
86,18171,34,1,611,Warren
87,18173,684,30,9707,Warrick
88,18175,184,1,2749,Washington
89,18177,472,10,11006,Wayne
90,18179,190,2,3034,Wells
91,18181,414,11,4247,White
92,18183,185,6,2910,Whitley
