_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,66,1,1672,Adams
2,18003,3245,149,33231,Allen
3,18005,651,45,8337,Bartholomew
4,18007,54,0,753,Benton
5,18009,45,2,1064,Blackford
6,18011,560,45,6962,Boone
7,18013,60,1,1048,Brown
8,18015,120,2,1952,Carroll
9,18017,1692,9,6053,Cass
10,18019,840,45,9786,Clark
11,18021,76,5,2078,Clay
12,18023,316,3,4502,Clinton
13,18025,37,0,754,Crawford
14,18027,182,18,2365,Daviess
15,18029,368,25,4818,Dearborn
16,18031,269,32,2635,Decatur
17,18033,185,4,2882,De Kalb
18,18035,528,52,9974,Delaware
19,18037,485,9,4193,Dubois
20,18039,4189,70,30854,Elkhart
21,18041,127,7,2180,Fayette
22,18043,522,44,6958,Floyd
23,18045,47,2,1291,Fountain
24,18047,160,8,1164,Franklin
25,18049,102,1,1705,Fulton
26,18051,173,2,2771,Gibson
27,18053,432,29,6412,Grant
28,18055,218,34,2828,Greene
29,18057,2082,103,36711,Hamilton
30,18059,530,37,8292,Hancock
31,18061,235,22,3046,Harrison
32,18063,1594,105,14750,Hendricks
33,18065,330,18,5088,Henry
34,18067,704,61,7650,Howard
35,18069,111,2,3185,Huntington
36,18071,514,3,4269,Jackson
37,18073,165,2,3013,Jasper
38,18075,74,0,1304,Jay
39,18077,137,2,3059,Jefferson
40,18079,188,12,1854,Jennings
41,18081,1491,118,15076,Johnson
42,18083,93,0,2481,Knox
43,18085,718,9,7501,Kosciusko
44,18087,507,10,2401,Lagrange
45,18089,6469,259,53573,Lake
46,18091,715,28,10792,La Porte
47,18093,287,27,3927,Lawrence
48,18095,739,64,9333,Madison
49,18097,13245,711,108484,Marion
50,18099,686,18,6175,Marshall
51,18101,38,0,649,Martin
52,18103,225,2,3234,Miami
53,18105,530,29,12379,Monroe
54,18107,308,21,3463,Montgomery
55,18109,380,31,5669,Morgan
56,18111,103,10,851,Newton
57,18113,588,28,5351,Noble
58,18115,35,2,714,Ohio
59,18117,153,24,1531,Orange
60,18119,65,1,2049,Owen
61,18121,35,0,1053,Parke
62,18123,160,12,1998,Perry
63,18125,21,0,781,Pike
64,18127,975,38,13374,Porter
65,18129,130,0,1952,Posey
66,18131,69,1,1213,Pulaski
67,18133,198,8,3182,Putnam
68,18135,90,4,2053,Randolph
69,18137,168,7,2814,Ripley
70,18139,73,4,1467,Rush
71,18141,2650,75,36039,St. Joseph
72,18143,207,10,2996,Scott
73,18145,482,25,4519,Shelby
74,18147,99,1,1380,Spencer
75,18149,142,4,1853,Starke
76,18151,168,3,2292,Steuben
77,18153,66,1,1879,Sullivan
78,18155,36,0,675,Switzerland
79,18157,921,11,17330,Tippecanoe
80,18159,63,2,1147,Tipton
81,18161,20,0,644,Union
82,18163,1289,7,21880,Vanderburgh
83,18165,20,0,1000,Vermillion
84,18167,332,9,8669,Vigo
85,18169,135,3,2845,Wabash
86,18171,18,1,376,Warren
87,18173,393,29,6132,Warrick
88,18175,78,1,1632,Washington
89,18177,232,7,6792,Wayne
90,18179,106,1,2138,Wells
91,18181,311,10,3033,White
92,18183,127,6,2069,Whitley
