_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,220,3,3865,Adams
2,18003,5627,193,57802,Allen
3,18005,1121,56,15575,Bartholomew
4,18007,87,0,1585,Benton
5,18009,97,2,1770,Blackford
6,18011,927,46,12786,Boone
7,18013,91,3,1799,Brown
8,18015,265,13,3241,Carroll
9,18017,1911,9,9071,Cass
10,18019,1977,53,20566,Clark
11,18021,272,5,4351,Clay
12,18023,584,11,7862,Clinton
13,18025,94,0,1604,Crawford
14,18027,586,26,4837,Daviess
15,18029,602,28,8441,Dearborn
16,18031,442,38,4735,Decatur
17,18033,404,9,5305,De Kalb
18,18035,1717,59,19735,Delaware
19,18037,907,18,7823,Dubois
20,18039,6041,104,46966,Elkhart
21,18041,395,13,4236,Fayette
22,18043,1220,60,13330,Floyd
23,18045,109,2,2525,Fountain
24,18047,287,25,2255,Franklin
25,18049,223,2,3102,Fulton
26,18051,384,4,4989,Gibson
27,18053,817,32,11885,Grant
28,18055,393,35,5348,Greene
29,18057,4514,108,68662,Hamilton
30,18059,880,42,15180,Hancock
31,18061,529,24,6568,Harrison
32,18063,2546,120,27144,Hendricks
33,18065,703,24,8193,Henry
34,18067,1219,62,15055,Howard
35,18069,198,3,5660,Huntington
36,18071,721,9,7037,Jackson
37,18073,370,2,5543,Jasper
38,18075,153,0,2352,Jay
39,18077,230,3,5103,Jefferson
40,18079,303,12,3546,Jennings
41,18081,2189,122,27605,Johnson
42,18083,434,8,4916,Knox
43,18085,1143,17,12286,Kosciusko
44,18087,626,11,3485,Lagrange
45,18089,9852,308,89518,Lake
46,18091,1315,37,19937,La Porte
47,18093,492,27,6522,Lawrence
48,18095,1487,74,18616,Madison
49,18097,20065,754,189088,Marion
50,18099,958,23,10713,Marshall
51,18101,141,0,1468,Martin
52,18103,416,2,6400,Miami
53,18105,1986,36,42293,Monroe
54,18107,492,21,6556,Montgomery
55,18109,660,36,9961,Morgan
56,18111,155,10,1594,Newton
57,18113,850,32,8497,Noble
58,18115,75,7,1097,Ohio
59,18117,275,24,3131,Orange
60,18119,161,1,3952,Owen
61,18121,88,2,2100,Parke
62,18123,199,14,3569,Perry
63,18125,126,1,1674,Pike
64,18127,1926,43,27078,Porter
65,18129,279,0,3849,Posey
66,18131,111,1,1928,Pulaski
67,18133,502,8,6180,Putnam
68,18135,196,7,3616,Randolph
69,18137,265,8,4820,Ripley
70,18139,146,4,2739,Rush
71,18141,5723,96,69835,St. Joseph
72,18143,338,10,4760,Scott
73,18145,646,29,7200,Shelby
74,18147,182,3,2671,Spencer
75,18149,227,7,3238,Starke
76,18151,337,7,4444,Steuben
77,18153,319,12,3535,Sullivan
78,18155,65,0,1445,Switzerland
79,18157,1991,13,46844,Tippecanoe
80,18159,213,22,2214,Tipton
81,18161,73,0,1338,Union
82,18163,3027,24,39789,Vanderburgh
83,18165,117,0,2392,Vermillion
84,18167,1649,20,19156,Vigo
85,18169,249,7,4558,Wabash
86,18171,38,1,849,Warren
87,18173,957,31,12412,Warrick
88,18175,243,1,3425,Washington
89,18177,700,13,13339,Wayne
90,18179,231,2,3861,Wells
91,18181,466,14,5146,White
92,18183,237,6,3913,Whitley
