_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,341,4,4844,Adams
2,18003,6937,211,70444,Allen
3,18005,1264,57,17989,Bartholomew
4,18007,92,0,1904,Benton
5,18009,158,3,2285,Blackford
6,18011,1088,46,14704,Boone
7,18013,115,3,2053,Brown
8,18015,294,13,3653,Carroll
9,18017,2099,11,10166,Cass
10,18019,2497,57,24821,Clark
11,18021,352,6,4938,Clay
12,18023,718,14,9052,Clinton
13,18025,123,1,1903,Crawford
14,18027,735,30,5637,Daviess
15,18029,754,28,9624,Dearborn
16,18031,474,39,5158,Decatur
17,18033,576,11,6447,De Kalb
18,18035,2340,67,23533,Delaware
19,18037,1125,20,8866,Dubois
20,18039,7375,124,54010,Elkhart
21,18041,484,14,4981,Fayette
22,18043,1545,64,16101,Floyd
23,18045,192,2,3021,Fountain
24,18047,325,25,2665,Franklin
25,18049,276,2,3763,Fulton
26,18051,703,9,6042,Gibson
27,18053,1060,37,13707,Grant
28,18055,454,36,6202,Greene
29,18057,5382,110,79868,Hamilton
30,18059,1010,44,17435,Hancock
31,18061,654,24,7699,Harrison
32,18063,2926,128,32217,Hendricks
33,18065,996,27,9784,Henry
34,18067,1462,65,17758,Howard
35,18069,316,3,7074,Huntington
36,18071,890,10,8111,Jackson
37,18073,432,3,6368,Jasper
38,18075,233,2,2966,Jay
39,18077,288,4,6009,Jefferson
40,18079,335,13,4089,Jennings
41,18081,2609,126,32726,Johnson
42,18083,591,10,5972,Knox
43,18085,1448,17,14723,Kosciusko
44,18087,691,12,3888,Lagrange
45,18089,11578,335,104382,Lake
46,18091,1767,47,23844,La Porte
47,18093,615,30,7472,Lawrence
48,18095,1953,81,22628,Madison
49,18097,22867,771,221507,Marion
50,18099,1123,26,12227,Marshall
51,18101,177,0,1749,Martin
52,18103,470,4,7410,Miami
53,18105,2920,37,48281,Monroe
54,18107,518,22,7456,Montgomery
55,18109,813,40,11755,Morgan
56,18111,182,11,1902,Newton
57,18113,981,33,9639,Noble
58,18115,83,7,1227,Ohio
59,18117,313,24,3544,Orange
60,18119,179,1,4595,Owen
61,18121,150,2,2609,Parke
62,18123,247,13,4103,Perry
63,18125,260,6,1973,Pike
64,18127,2512,47,31914,Porter
65,18129,504,3,4827,Posey
66,18131,119,1,2232,Pulaski
67,18133,638,14,7124,Putnam
68,18135,267,8,4470,Randolph
69,18137,348,8,5579,Ripley
70,18139,164,4,3113,Rush
71,18141,7620,137,84522,St. Joseph
72,18143,454,11,5533,Scott
73,18145,711,29,8195,Shelby
74,18147,319,4,3155,Spencer
75,18149,315,7,3884,Starke
76,18151,465,9,5245,Steuben
77,18153,366,12,4085,Sullivan
78,18155,72,0,1686,Switzerland
79,18157,3035,13,59162,Tippecanoe
80,18159,250,23,2656,Tipton
81,18161,83,0,1503,Union
82,18163,4652,41,48930,Vanderburgh
83,18165,151,1,2897,Vermillion
84,18167,2119,30,22963,Vigo
85,18169,304,9,5303,Wabash
86,18171,50,1,969,Warren
87,18173,1638,56,15173,Warrick
88,18175,304,2,3949,Washington
89,18177,904,16,15463,Wayne
90,18179,312,5,4696,Wells
91,18181,514,15,5794,White
92,18183,348,6,4911,Whitley
