_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,135,2,2380,Adams
2,18003,4277,166,42814,Allen
3,18005,910,47,11809,Bartholomew
4,18007,69,0,1078,Benton
5,18009,67,2,1376,Blackford
6,18011,734,46,9471,Boone
7,18013,79,2,1518,Brown
8,18015,227,6,2530,Carroll
9,18017,1821,9,7322,Cass
10,18019,1410,50,15322,Clark
11,18021,169,5,2926,Clay
12,18023,474,4,6078,Clinton
13,18025,52,0,1094,Crawford
14,18027,314,20,3297,Daviess
15,18029,535,28,6768,Dearborn
16,18031,358,32,3665,Decatur
17,18033,252,4,3755,De Kalb
18,18035,802,53,13677,Delaware
19,18037,743,13,5782,Dubois
20,18039,5120,92,38310,Elkhart
21,18041,220,7,3103,Fayette
22,18043,890,50,10031,Floyd
23,18045,76,2,1790,Fountain
24,18047,253,19,1681,Franklin
25,18049,178,2,2341,Fulton
26,18051,247,4,3711,Gibson
27,18053,540,30,8043,Grant
28,18055,266,34,3826,Greene
29,18057,3144,105,50549,Hamilton
30,18059,719,40,11615,Hancock
31,18061,381,24,4664,Harrison
32,18063,2015,109,20102,Hendricks
33,18065,504,21,6485,Henry
34,18067,979,65,11420,Howard
35,18069,136,3,4076,Huntington
36,18071,628,5,5580,Jackson
37,18073,271,2,4112,Jasper
38,18075,100,0,1696,Jay
39,18077,184,2,3871,Jefferson
40,18079,235,12,2599,Jennings
41,18081,1845,119,20441,Johnson
42,18083,184,3,3322,Knox
43,18085,882,12,9802,Kosciusko
44,18087,573,10,2740,Lagrange
45,18089,8095,283,70174,Lake
46,18091,1000,30,15251,La Porte
47,18093,364,27,5043,Lawrence
48,18095,1100,66,13319,Madison
49,18097,16640,735,144242,Marion
50,18099,808,23,7884,Marshall
51,18101,54,0,883,Martin
52,18103,286,2,4394,Miami
53,18105,802,33,18724,Monroe
54,18107,369,21,4677,Montgomery
55,18109,507,35,7627,Morgan
56,18111,122,10,1093,Newton
57,18113,737,29,6638,Noble
58,18115,68,7,931,Ohio
59,18117,190,24,2150,Orange
60,18119,115,1,2905,Owen
61,18121,61,1,1458,Parke
62,18123,192,13,2987,Perry
63,18125,73,0,1148,Pike
64,18127,1450,39,19747,Porter
65,18129,188,0,2781,Posey
66,18131,87,1,1427,Pulaski
67,18133,341,8,4428,Putnam
68,18135,135,5,2693,Randolph
69,18137,225,8,3823,Ripley
70,18139,103,4,2023,Rush
71,18141,3844,83,50201,St. Joseph
72,18143,289,10,3871,Scott
73,18145,582,28,5662,Shelby
74,18147,141,3,2085,Spencer
75,18149,185,7,2531,Starke
76,18151,222,3,3071,Steuben
77,18153,180,1,2597,Sullivan
78,18155,59,0,1121,Switzerland
79,18157,1337,12,25224,Tippecanoe
80,18159,162,17,1669,Tipton
81,18161,47,0,929,Union
82,18163,2181,15,30869,Vanderburgh
83,18165,65,0,1579,Vermillion
84,18167,840,13,13021,Vigo
85,18169,183,5,3494,Wabash
86,18171,27,1,547,Warren
87,18173,630,30,9015,Warrick
88,18175,159,1,2498,Washington
89,18177,430,10,10235,Wayne
90,18179,181,2,2923,Wells
91,18181,394,11,3967,White
92,18183,167,6,2720,Whitley
