_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,82,2,1910,Adams
2,18003,3662,158,37990,Allen
3,18005,748,47,9902,Bartholomew
4,18007,60,0,885,Benton
5,18009,55,2,1205,Blackford
6,18011,644,46,8269,Boone
7,18013,70,1,1319,Brown
8,18015,148,2,2191,Carroll
9,18017,1754,9,6752,Cass
10,18019,1109,45,12600,Clark
11,18021,101,5,2400,Clay
12,18023,360,3,5154,Clinton
13,18025,44,0,884,Crawford
14,18027,249,19,2880,Daviess
15,18029,473,28,5902,Dearborn
16,18031,318,32,3121,Decatur
17,18033,221,4,3332,De Kalb
18,18035,654,52,11666,Delaware
19,18037,643,12,5134,Dubois
20,18039,4630,77,35155,Elkhart
21,18041,162,7,2620,Fayette
22,18043,718,45,8689,Floyd
23,18045,64,2,1520,Fountain
24,18047,229,11,1487,Franklin
25,18049,147,2,2051,Fulton
26,18051,202,4,3237,Gibson
27,18053,507,29,7086,Grant
28,18055,240,34,3370,Greene
29,18057,2543,104,43108,Hamilton
30,18059,628,38,9865,Hancock
31,18061,300,22,3821,Harrison
32,18063,1774,105,17208,Hendricks
33,18065,364,18,5703,Henry
34,18067,824,65,9435,Howard
35,18069,119,3,3533,Huntington
36,18071,554,4,4935,Jackson
37,18073,210,2,3450,Jasper
38,18075,81,0,1471,Jay
39,18077,152,2,3466,Jefferson
40,18079,213,12,2221,Jennings
41,18081,1667,118,17702,Johnson
42,18083,134,0,2934,Knox
43,18085,822,13,8906,Kosciusko
44,18087,546,10,2572,Lagrange
45,18089,7139,273,61216,Lake
46,18091,843,29,13161,La Porte
47,18093,331,27,4494,Lawrence
48,18095,862,65,11090,Madison
49,18097,15029,724,126819,Marion
50,18099,744,22,7071,Marshall
51,18101,42,0,749,Martin
52,18103,259,2,3823,Miami
53,18105,695,30,15897,Monroe
54,18107,342,21,4067,Montgomery
55,18109,437,32,6612,Morgan
56,18111,111,10,950,Newton
57,18113,637,29,6040,Noble
58,18115,51,4,804,Ohio
59,18117,164,24,1854,Orange
60,18119,82,1,2479,Owen
61,18121,48,1,1241,Parke
62,18123,172,12,2470,Perry
63,18125,47,0,977,Pike
64,18127,1209,39,16407,Porter
65,18129,160,0,2375,Posey
66,18131,71,1,1299,Pulaski
67,18133,233,8,3605,Putnam
68,18135,107,4,2371,Randolph
69,18137,190,7,3352,Ripley
70,18139,80,4,1653,Rush
71,18141,3203,79,44106,St. Joseph
72,18143,252,10,3511,Scott
73,18145,522,26,4966,Shelby
74,18147,112,3,1602,Spencer
75,18149,164,7,2211,Starke
76,18151,201,3,2675,Steuben
77,18153,78,1,2120,Sullivan
78,18155,43,0,789,Switzerland
79,18157,1118,11,20621,Tippecanoe
80,18159,117,6,1383,Tipton
81,18161,33,0,766,Union
82,18163,1763,12,26550,Vanderburgh
83,18165,42,0,1244,Vermillion
84,18167,509,10,10407,Vigo
85,18169,161,3,3177,Wabash
86,18171,19,1,448,Warren
87,18173,528,30,7564,Warrick
88,18175,117,1,2038,Washington
89,18177,334,10,8543,Wayne
90,18179,134,2,2533,Wells
91,18181,347,10,3475,White
92,18183,148,6,2372,Whitley
