_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,74,2,1829,Adams
2,18003,3509,157,36219,Allen
3,18005,723,47,9409,Bartholomew
4,18007,59,0,834,Benton
5,18009,51,2,1167,Blackford
6,18011,613,46,7872,Boone
7,18013,68,1,1291,Brown
8,18015,128,2,2116,Carroll
9,18017,1740,9,6509,Cass
10,18019,1023,45,11588,Clark
11,18021,94,5,2297,Clay
12,18023,341,3,4935,Clinton
13,18025,40,0,852,Crawford
14,18027,235,19,2751,Daviess
15,18029,447,28,5574,Dearborn
16,18031,306,32,2999,Decatur
17,18033,212,4,3166,De Kalb
18,18035,614,52,11117,Delaware
19,18037,605,12,4832,Dubois
20,18039,4521,76,33854,Elkhart
21,18041,149,7,2473,Fayette
22,18043,658,44,8126,Floyd
23,18045,61,2,1460,Fountain
24,18047,191,9,1374,Franklin
25,18049,134,1,1958,Fulton
26,18051,194,3,3081,Gibson
27,18053,493,29,7271,Grant
28,18055,233,34,3229,Greene
29,18057,2410,104,41971,Hamilton
30,18059,597,37,9363,Hancock
31,18061,269,22,3533,Harrison
32,18063,1711,105,16403,Hendricks
33,18065,356,18,5532,Henry
34,18067,786,64,8844,Howard
35,18069,119,3,3414,Huntington
36,18071,543,4,4719,Jackson
37,18073,197,2,3308,Jasper
38,18075,80,0,1421,Jay
39,18077,145,2,3353,Jefferson
40,18079,206,12,2087,Jennings
41,18081,1616,118,16881,Johnson
42,18083,125,0,2806,Knox
43,18085,796,12,8588,Kosciusko
44,18087,536,10,2518,Lagrange
45,18089,6935,267,58737,Lake
46,18091,800,29,12453,La Porte
47,18093,317,27,4334,Lawrence
48,18095,812,64,10513,Madison
49,18097,14432,718,120386,Marion
50,18099,732,22,6832,Marshall
51,18101,42,0,710,Martin
52,18103,247,2,3651,Miami
53,18105,661,30,14862,Monroe
54,18107,334,21,3866,Montgomery
55,18109,410,32,6292,Morgan
56,18111,108,10,916,Newton
57,18113,617,28,5768,Noble
58,18115,43,4,779,Ohio
59,18117,158,24,1776,Orange
60,18119,73,1,2334,Owen
61,18121,45,1,1180,Parke
62,18123,170,12,2379,Perry
63,18125,37,0,917,Pike
64,18127,1130,39,15416,Porter
65,18129,155,0,2261,Posey
66,18131,71,1,1363,Pulaski
67,18133,217,8,3471,Putnam
68,18135,101,4,2243,Randolph
69,18137,185,7,3211,Ripley
70,18139,79,4,1615,Rush
71,18141,3015,79,40642,St. Joseph
72,18143,243,10,3386,Scott
73,18145,500,26,4809,Shelby
74,18147,110,3,1545,Spencer
75,18149,156,7,2109,Starke
76,18151,193,3,2564,Steuben
77,18153,69,1,2034,Sullivan
78,18155,40,0,757,Switzerland
79,18157,1053,11,19714,Tippecanoe
80,18159,96,5,1308,Tipton
81,18161,28,0,719,Union
82,18163,1621,10,25234,Vanderburgh
83,18165,30,0,1149,Vermillion
84,18167,424,10,9774,Vigo
85,18169,151,3,3059,Wabash
86,18171,19,1,430,Warren
87,18173,471,29,7131,Warrick
88,18175,104,1,1924,Washington
89,18177,304,9,7863,Wayne
90,18179,124,2,2429,Wells
91,18181,341,10,3345,White
92,18183,143,6,2269,Whitley
