_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,156,2,2633,Adams
2,18003,4526,172,45054,Allen
3,18005,985,50,12697,Bartholomew
4,18007,76,0,1197,Benton
5,18009,70,2,1431,Blackford
6,18011,776,46,10046,Boone
7,18013,82,2,1578,Brown
8,18015,243,11,2691,Carroll
9,18017,1838,9,7704,Cass
10,18019,1552,51,16717,Clark
11,18021,197,5,3285,Clay
12,18023,501,6,6437,Clinton
13,18025,55,0,1207,Crawford
14,18027,398,22,3621,Daviess
15,18029,552,28,7189,Dearborn
16,18031,367,33,3927,Decatur
17,18033,275,4,4053,De Kalb
18,18035,860,53,14688,Delaware
19,18037,788,16,6287,Dubois
20,18039,5314,95,40249,Elkhart
21,18041,265,8,3375,Fayette
22,18043,967,54,10802,Floyd
23,18045,81,2,1935,Fountain
24,18047,260,22,1798,Franklin
25,18049,191,2,2451,Fulton
26,18051,282,4,4023,Gibson
27,18053,572,30,8648,Grant
28,18055,321,35,4168,Greene
29,18057,3399,106,54209,Hamilton
30,18059,748,41,12498,Hancock
31,18061,424,24,5165,Harrison
32,18063,2124,110,21517,Hendricks
33,18065,531,21,6853,Henry
34,18067,1014,61,12263,Howard
35,18069,149,3,4412,Huntington
36,18071,650,7,5928,Jackson
37,18073,295,2,4403,Jasper
38,18075,111,0,1820,Jay
39,18077,193,3,4097,Jefferson
40,18079,244,12,2806,Jennings
41,18081,1910,120,22028,Johnson
42,18083,266,3,3725,Knox
43,18085,902,12,10032,Kosciusko
44,18087,578,11,2848,Lagrange
45,18089,8523,290,74521,Lake
46,18091,1088,31,16293,La Porte
47,18093,381,27,5289,Lawrence
48,18095,1174,67,14482,Madison
49,18097,17339,743,153874,Marion
50,18099,851,23,9266,Marshall
51,18101,66,0,968,Martin
52,18103,296,2,4801,Miami
53,18105,845,35,19683,Monroe
54,18107,384,21,5046,Montgomery
55,18109,535,35,8149,Morgan
56,18111,126,10,1157,Newton
57,18113,762,30,6993,Noble
58,18115,70,7,979,Ohio
59,18117,205,24,2354,Orange
60,18119,131,1,3120,Owen
61,18121,75,2,1619,Parke
62,18123,194,13,3070,Perry
63,18125,80,1,1246,Pike
64,18127,1552,40,21443,Porter
65,18129,198,0,2956,Posey
66,18131,91,1,1479,Pulaski
67,18133,397,8,4797,Putnam
68,18135,141,6,2849,Randolph
69,18137,231,8,4032,Ripley
70,18139,125,4,2230,Rush
71,18141,4178,88,53388,St. Joseph
72,18143,298,10,4044,Scott
73,18145,604,28,6091,Shelby
74,18147,148,3,2191,Spencer
75,18149,186,7,2662,Starke
76,18151,240,3,3287,Steuben
77,18153,252,4,2896,Sullivan
78,18155,63,0,1189,Switzerland
79,18157,1433,13,27476,Tippecanoe
80,18159,169,19,1779,Tipton
81,18161,52,0,1014,Union
82,18163,2317,17,32459,Vanderburgh
83,18165,75,0,1777,Vermillion
84,18167,1014,14,14528,Vigo
85,18169,194,5,3722,Wabash
86,18171,34,1,604,Warren
87,18173,683,30,9623,Warrick
88,18175,179,1,2706,Washington
89,18177,463,10,10895,Wayne
90,18179,189,2,3014,Wells
91,18181,413,11,4214,White
92,18183,185,6,2896,Whitley
