_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,287,3,4554,Adams
2,18003,6459,207,66162,Allen
3,18005,1209,57,17216,Bartholomew
4,18007,87,0,1813,Benton
5,18009,126,3,2133,Blackford
6,18011,1011,46,14044,Boone
7,18013,103,3,2000,Brown
8,18015,285,13,3523,Carroll
9,18017,1984,9,9817,Cass
10,18019,2317,57,23375,Clark
11,18021,317,5,4757,Clay
12,18023,651,14,8634,Clinton
13,18025,114,1,1814,Crawford
14,18027,689,30,5405,Daviess
15,18029,688,28,9219,Dearborn
16,18031,463,39,5028,Decatur
17,18033,502,11,6067,De Kalb
18,18035,2064,63,22262,Delaware
19,18037,1043,19,8555,Dubois
20,18039,6800,114,51422,Elkhart
21,18041,425,14,4768,Fayette
22,18043,1433,64,15173,Floyd
23,18045,132,2,2819,Fountain
24,18047,316,25,2524,Franklin
25,18049,248,2,3556,Fulton
26,18051,573,6,5588,Gibson
27,18053,981,37,13169,Grant
28,18055,436,36,5968,Greene
29,18057,5030,109,75998,Hamilton
30,18059,956,43,16673,Hancock
31,18061,606,24,7292,Harrison
32,18063,2802,126,30541,Hendricks
33,18065,844,27,9132,Henry
34,18067,1363,64,16835,Howard
35,18069,260,3,6548,Huntington
36,18071,785,10,7656,Jackson
37,18073,406,2,6095,Jasper
38,18075,199,1,2762,Jay
39,18077,254,3,5729,Jefferson
40,18079,319,12,3960,Jennings
41,18081,2409,126,30797,Johnson
42,18083,552,10,5699,Knox
43,18085,1307,17,14050,Kosciusko
44,18087,658,11,3782,Lagrange
45,18089,10869,327,99155,Lake
46,18091,1558,42,22296,La Porte
47,18093,535,29,7134,Lawrence
48,18095,1769,75,21266,Madison
49,18097,21781,769,210505,Marion
50,18099,1030,24,11625,Marshall
51,18101,171,0,1691,Martin
52,18103,443,4,7063,Miami
53,18105,2725,37,46690,Monroe
54,18107,513,22,7196,Montgomery
55,18109,747,40,11097,Morgan
56,18111,175,11,1812,Newton
57,18113,936,32,9263,Noble
58,18115,79,7,1181,Ohio
59,18117,290,24,3387,Orange
60,18119,174,1,4376,Owen
61,18121,114,2,2404,Parke
62,18123,229,13,3873,Perry
63,18125,219,1,1872,Pike
64,18127,2264,47,30215,Porter
65,18129,381,2,4441,Posey
66,18131,114,1,2130,Pulaski
67,18133,601,11,6836,Putnam
68,18135,231,8,4194,Randolph
69,18137,313,8,5297,Ripley
70,18139,160,4,3019,Rush
71,18141,6857,117,79530,St. Joseph
72,18143,400,11,5278,Scott
73,18145,692,29,7881,Shelby
74,18147,285,3,3022,Spencer
75,18149,278,7,3642,Starke
76,18151,412,7,4989,Steuben
77,18153,343,12,3930,Sullivan
78,18155,69,0,1617,Switzerland
79,18157,2687,13,55680,Tippecanoe
80,18159,235,23,2485,Tipton
81,18161,79,0,1449,Union
82,18163,3967,32,45931,Vanderburgh
83,18165,136,0,2706,Vermillion
84,18167,1931,28,21550,Vigo
85,18169,276,8,5074,Wabash
86,18171,42,1,914,Warren
87,18173,1447,48,14290,Warrick
88,18175,273,2,3761,Washington
89,18177,787,15,14508,Wayne
90,18179,278,4,4458,Wells
91,18181,493,15,5590,White
92,18183,295,6,4514,Whitley
