_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,185,2,3154,Adams
2,18003,4953,177,49713,Allen
3,18005,1050,54,13731,Bartholomew
4,18007,79,0,1322,Benton
5,18009,73,2,1534,Blackford
6,18011,833,46,11001,Boone
7,18013,89,2,1642,Brown
8,18015,255,13,2897,Carroll
9,18017,1869,9,8199,Cass
10,18019,1732,51,18237,Clark
11,18021,227,5,3717,Clay
12,18023,545,9,7021,Clinton
13,18025,62,0,1366,Crawford
14,18027,480,23,4156,Daviess
15,18029,571,28,7701,Dearborn
16,18031,398,35,4241,Decatur
17,18033,331,7,4525,De Kalb
18,18035,1140,56,16272,Delaware
19,18037,837,17,6785,Dubois
20,18039,5577,98,42702,Elkhart
21,18041,322,8,3761,Fayette
22,18043,1071,54,11767,Floyd
23,18045,93,2,2181,Fountain
24,18047,273,25,1980,Franklin
25,18049,205,2,2649,Fulton
26,18051,313,4,4413,Gibson
27,18053,649,30,10294,Grant
28,18055,366,35,4662,Greene
29,18057,3852,107,59739,Hamilton
30,18059,818,41,13482,Hancock
31,18061,477,24,5851,Harrison
32,18063,2304,111,23439,Hendricks
33,18065,602,21,7356,Henry
34,18067,1067,62,13137,Howard
35,18069,163,3,4809,Huntington
36,18071,696,8,6411,Jackson
37,18073,320,2,4814,Jasper
38,18075,128,0,1993,Jay
39,18077,205,3,4620,Jefferson
40,18079,267,12,3083,Jennings
41,18081,2024,121,23963,Johnson
42,18083,339,3,4245,Knox
43,18085,1024,16,10871,Kosciusko
44,18087,599,11,3048,Lagrange
45,18089,9075,296,80566,Lake
46,18091,1173,31,17791,La Porte
47,18093,451,27,5711,Lawrence
48,18095,1279,69,16038,Madison
49,18097,18335,748,166561,Marion
50,18099,888,23,9739,Marshall
51,18101,108,0,1159,Martin
52,18103,316,2,5431,Miami
53,18105,1093,36,27072,Monroe
54,18107,423,21,5579,Montgomery
55,18109,587,35,8852,Morgan
56,18111,143,10,1315,Newton
57,18113,801,30,7588,Noble
58,18115,73,7,1040,Ohio
59,18117,237,24,2741,Orange
60,18119,140,1,3401,Owen
61,18121,80,2,1804,Parke
62,18123,196,13,3263,Perry
63,18125,99,1,1374,Pike
64,18127,1704,41,23470,Porter
65,18129,212,0,3294,Posey
66,18131,99,1,1701,Pulaski
67,18133,432,8,5223,Putnam
68,18135,166,7,3077,Randolph
69,18137,244,8,4328,Ripley
70,18139,132,4,2424,Rush
71,18141,5100,92,59801,St. Joseph
72,18143,312,10,4365,Scott
73,18145,618,28,6526,Shelby
74,18147,158,3,2343,Spencer
75,18149,209,7,2896,Starke
76,18151,271,4,3655,Steuben
77,18153,289,8,3160,Sullivan
78,18155,64,0,1323,Switzerland
79,18157,1570,13,30982,Tippecanoe
80,18159,185,19,1930,Tipton
81,18161,62,0,1124,Union
82,18163,2560,19,34789,Vanderburgh
83,18165,94,0,2003,Vermillion
84,18167,1249,17,16287,Vigo
85,18169,206,5,4060,Wabash
86,18171,38,1,684,Warren
87,18173,763,31,10512,Warrick
88,18175,218,1,3041,Washington
89,18177,539,10,11742,Wayne
90,18179,209,2,3289,Wells
91,18181,439,12,4590,White
92,18183,211,6,3228,Whitley
