_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,472,5,5515,Adams
2,18003,7880,222,76824,Allen
3,18005,1397,58,19265,Bartholomew
4,18007,107,0,2015,Benton
5,18009,192,3,2484,Blackford
6,18011,1188,48,15670,Boone
7,18013,130,3,2192,Brown
8,18015,314,13,3864,Carroll
9,18017,2220,21,10769,Cass
10,18019,2854,61,26779,Clark
11,18021,434,6,5244,Clay
12,18023,816,16,9635,Clinton
13,18025,149,1,2050,Crawford
14,18027,840,33,5985,Daviess
15,18029,916,28,10285,Dearborn
16,18031,498,39,5598,Decatur
17,18033,694,11,7018,De Kalb
18,18035,2820,74,25432,Delaware
19,18037,1351,25,9481,Dubois
20,18039,8469,132,57996,Elkhart
21,18041,585,17,5318,Fayette
22,18043,1748,67,17480,Floyd
23,18045,286,3,3365,Fountain
24,18047,365,25,2834,Franklin
25,18049,336,2,4078,Fulton
26,18051,834,11,6511,Gibson
27,18053,1209,39,14560,Grant
28,18055,518,37,6538,Greene
29,18057,5962,113,85013,Hamilton
30,18059,1141,45,18578,Hancock
31,18061,740,24,8385,Harrison
32,18063,3183,130,34105,Hendricks
33,18065,1226,28,10702,Henry
34,18067,1588,66,19073,Howard
35,18069,378,5,7744,Huntington
36,18071,1087,13,8879,Jackson
37,18073,562,4,7022,Jasper
38,18075,287,6,3192,Jay
39,18077,330,5,6387,Jefferson
40,18079,360,13,4355,Jennings
41,18081,2995,128,34963,Johnson
42,18083,703,10,6486,Knox
43,18085,1768,23,15877,Kosciusko
44,18087,767,15,4134,Lagrange
45,18089,13220,352,113433,Lake
46,18091,2155,57,26252,La Porte
47,18093,785,34,7982,Lawrence
48,18095,2295,93,24791,Madison
49,18097,24697,784,235287,Marion
50,18099,1325,26,13220,Marshall
51,18101,195,0,1821,Martin
52,18103,584,5,8048,Miami
53,18105,3207,38,50366,Monroe
54,18107,572,22,7927,Montgomery
55,18109,922,40,12631,Morgan
56,18111,218,11,2067,Newton
57,18113,1135,33,10393,Noble
58,18115,122,7,1332,Ohio
59,18117,387,25,3804,Orange
60,18119,202,1,4850,Owen
61,18121,220,3,2990,Parke
62,18123,295,14,4340,Perry
63,18125,319,13,2238,Pike
64,18127,2978,48,35026,Porter
65,18129,679,6,5433,Posey
66,18131,147,1,2388,Pulaski
67,18133,710,16,7583,Putnam
68,18135,339,8,4771,Randolph
69,18137,422,8,6015,Ripley
70,18139,204,4,3317,Rush
71,18141,8877,159,90902,St. Joseph
72,18143,508,13,5829,Scott
73,18145,794,29,8785,Shelby
74,18147,370,6,3486,Spencer
75,18149,393,7,4272,Starke
76,18151,600,8,5828,Steuben
77,18153,428,12,4534,Sullivan
78,18155,89,0,1783,Switzerland
79,18157,3547,14,62324,Tippecanoe
80,18159,268,23,2839,Tipton
81,18161,104,0,1587,Union
82,18163,5593,60,53213,Vanderburgh
83,18165,218,1,3231,Vermillion
84,18167,2526,37,25105,Vigo
85,18169,391,9,5751,Wabash
86,18171,75,1,1063,Warren
87,18173,1884,64,16314,Warrick
88,18175,359,2,4217,Washington
89,18177,1193,27,16683,Wayne
90,18179,415,5,5115,Wells
91,18181,568,15,6106,White
92,18183,431,6,5398,Whitley
