_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,1042,14,6906,Adams
2,18003,12380,255,94385,Allen
3,18005,2021,61,22513,Bartholomew
4,18007,175,1,2403,Benton
5,18009,350,8,3134,Blackford
6,18011,1730,51,18299,Boone
7,18013,223,3,2612,Brown
8,18015,505,13,4503,Carroll
9,18017,2616,27,12233,Cass
10,18019,3844,69,31645,Clark
11,18021,721,18,6027,Clay
12,18023,1330,18,11449,Clinton
13,18025,206,1,2393,Crawford
14,18027,1162,40,7086,Daviess
15,18029,1430,28,12085,Dearborn
16,18031,872,39,6452,Decatur
17,18033,1191,15,8868,De Kalb
18,18035,3853,94,30151,Delaware
19,18037,1939,29,10906,Dubois
20,18039,12835,177,68866,Elkhart
21,18041,1131,27,6762,Fayette
22,18043,2367,74,20467,Floyd
23,18045,515,5,4137,Fountain
24,18047,488,25,3364,Franklin
25,18049,578,14,5011,Fulton
26,18051,1266,14,7608,Gibson
27,18053,1790,44,16833,Grant
28,18055,761,47,7577,Greene
29,18057,8989,149,99947,Hamilton
30,18059,1748,45,21725,Hancock
31,18061,1026,24,9779,Harrison
32,18063,4272,147,39588,Hendricks
33,18065,1832,32,12786,Henry
34,18067,2172,71,22106,Howard
35,18069,758,7,9485,Huntington
36,18071,1564,28,10533,Jackson
37,18073,1032,7,8643,Jasper
38,18075,623,8,4189,Jay
39,18077,667,8,7828,Jefferson
40,18079,567,13,5100,Jennings
41,18081,4397,158,41524,Johnson
42,18083,1248,12,7858,Knox
43,18085,3084,35,21084,Kosciusko
44,18087,1085,20,4759,Lagrange
45,18089,20300,401,138323,Lake
46,18091,3333,81,31357,La Porte
47,18093,1357,42,9843,Lawrence
48,18095,3485,110,29825,Madison
49,18097,32031,810,270491,Marion
50,18099,2161,33,15511,Marshall
51,18101,261,2,2081,Martin
52,18103,1016,9,9688,Miami
53,18105,4033,42,55717,Monroe
54,18107,956,23,9217,Montgomery
55,18109,1448,41,15432,Morgan
56,18111,375,12,2548,Newton
57,18113,1762,40,12428,Noble
58,18115,173,7,1506,Ohio
59,18117,522,27,4397,Orange
60,18119,393,1,5717,Owen
61,18121,376,6,3661,Parke
62,18123,670,19,5155,Perry
63,18125,433,18,2644,Pike
64,18127,5513,65,43622,Porter
65,18129,976,11,6324,Posey
66,18131,279,10,2951,Pulaski
67,18133,937,23,8794,Putnam
68,18135,777,13,5972,Randolph
69,18137,784,12,7099,Ripley
70,18139,392,6,4202,Rush
71,18141,12798,190,104211,St. Joseph
72,18143,701,17,6762,Scott
73,18145,1329,48,10347,Shelby
74,18147,602,7,4203,Spencer
75,18149,678,16,5265,Starke
76,18151,973,10,7083,Steuben
77,18153,602,15,5156,Sullivan
78,18155,169,1,2112,Switzerland
79,18157,5842,22,69786,Tippecanoe
80,18159,386,23,3321,Tipton
81,18161,189,1,1894,Union
82,18163,7691,92,59984,Vanderburgh
83,18165,383,2,3851,Vermillion
84,18167,4090,60,30448,Vigo
85,18169,919,15,7930,Wabash
86,18171,152,1,1286,Warren
87,18173,2575,67,18554,Warrick
88,18175,504,4,4890,Washington
89,18177,2149,42,20207,Wayne
90,18179,780,16,6251,Wells
91,18181,884,18,7094,White
92,18183,850,6,6951,Whitley
