_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,234,3,4011,Adams
2,18003,5849,198,60005,Allen
3,18005,1142,57,16006,Bartholomew
4,18007,88,0,1651,Benton
5,18009,109,2,1857,Blackford
6,18011,940,46,13121,Boone
7,18013,99,3,1864,Brown
8,18015,267,13,3306,Carroll
9,18017,1923,9,9263,Cass
10,18019,2081,56,21277,Clark
11,18021,288,5,4471,Clay
12,18023,590,12,8070,Clinton
13,18025,99,0,1664,Crawford
14,18027,628,27,5029,Daviess
15,18029,616,28,8621,Dearborn
16,18031,450,39,4841,Decatur
17,18033,431,11,5531,De Kalb
18,18035,1824,60,20526,Delaware
19,18037,927,18,7988,Dubois
20,18039,6268,107,48336,Elkhart
21,18041,412,13,4445,Fayette
22,18043,1286,61,13886,Floyd
23,18045,115,2,2615,Fountain
24,18047,293,25,2329,Franklin
25,18049,229,2,3240,Fulton
26,18051,444,4,5144,Gibson
27,18053,858,33,12247,Grant
28,18055,413,35,5543,Greene
29,18057,4589,109,70633,Hamilton
30,18059,898,42,15627,Hancock
31,18061,551,24,6734,Harrison
32,18063,2617,120,28185,Hendricks
33,18065,742,24,8433,Henry
34,18067,1261,63,15592,Howard
35,18069,212,3,5840,Huntington
36,18071,727,9,7194,Jackson
37,18073,375,2,5687,Jasper
38,18075,166,0,2450,Jay
39,18077,238,3,5238,Jefferson
40,18079,307,12,3658,Jennings
41,18081,2236,122,28631,Johnson
42,18083,468,9,5092,Knox
43,18085,1174,17,12722,Kosciusko
44,18087,629,11,3580,Lagrange
45,18089,10095,315,92190,Lake
46,18091,1351,37,20496,La Porte
47,18093,500,28,6724,Lawrence
48,18095,1546,75,19266,Madison
49,18097,20510,758,195750,Marion
50,18099,975,24,10961,Marshall
51,18101,157,0,1563,Martin
52,18103,422,3,6587,Miami
53,18105,2300,36,43673,Monroe
54,18107,495,21,6750,Montgomery
55,18109,685,38,10301,Morgan
56,18111,167,11,1666,Newton
57,18113,869,32,8676,Noble
58,18115,76,7,1120,Ohio
59,18117,281,24,3212,Orange
60,18119,164,1,4069,Owen
61,18121,93,2,2192,Parke
62,18123,199,14,3636,Perry
63,18125,134,1,1730,Pike
64,18127,2011,44,27838,Porter
65,18129,291,0,3993,Posey
66,18131,113,1,1994,Pulaski
67,18133,515,9,6362,Putnam
68,18135,203,7,3840,Randolph
69,18137,278,8,4976,Ripley
70,18139,149,4,2826,Rush
71,18141,5935,96,72229,St. Joseph
72,18143,350,10,4899,Scott
73,18145,661,29,7404,Shelby
74,18147,207,4,2798,Spencer
75,18149,245,7,3330,Starke
76,18151,357,7,4586,Steuben
77,18153,326,12,3663,Sullivan
78,18155,67,0,1482,Switzerland
79,18157,2142,13,49809,Tippecanoe
80,18159,215,22,2294,Tipton
81,18161,76,0,1371,Union
82,18163,3227,28,41480,Vanderburgh
83,18165,124,0,2500,Vermillion
84,18167,1738,22,19866,Vigo
85,18169,258,8,4720,Wabash
86,18171,38,1,872,Warren
87,18173,1093,35,12919,Warrick
88,18175,251,1,3506,Washington
89,18177,736,14,13714,Wayne
90,18179,246,2,4091,Wells
91,18181,475,14,5266,White
92,18183,244,6,4065,Whitley
