_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,455,5,5417,Adams
2,18003,7756,221,75979,Allen
3,18005,1375,57,19000,Bartholomew
4,18007,106,0,1990,Benton
5,18009,184,3,2466,Blackford
6,18011,1177,48,15538,Boone
7,18013,128,3,2166,Brown
8,18015,305,13,3827,Carroll
9,18017,2201,20,10646,Cass
10,18019,2808,57,26483,Clark
11,18021,426,6,5198,Clay
12,18023,801,16,9557,Clinton
13,18025,140,1,2019,Crawford
14,18027,827,32,5950,Daviess
15,18029,895,28,10172,Dearborn
16,18031,493,39,5566,Decatur
17,18033,674,11,6953,De Kalb
18,18035,2771,74,25244,Delaware
19,18037,1334,23,9404,Dubois
20,18039,8281,130,57283,Elkhart
21,18041,556,15,5252,Fayette
22,18043,1708,65,17229,Floyd
23,18045,273,3,3329,Fountain
24,18047,359,25,2806,Franklin
25,18049,323,2,4008,Fulton
26,18051,822,9,6465,Gibson
27,18053,1168,39,14416,Grant
28,18055,505,37,6490,Greene
29,18057,5872,113,84348,Hamilton
30,18059,1128,44,18418,Hancock
31,18061,729,24,8292,Harrison
32,18063,3116,130,33909,Hendricks
33,18065,1207,28,10601,Henry
34,18067,1553,66,18800,Howard
35,18069,364,5,7648,Huntington
36,18071,1064,12,8757,Jackson
37,18073,526,4,6884,Jasper
38,18075,275,6,3151,Jay
39,18077,327,5,6338,Jefferson
40,18079,358,13,4325,Jennings
41,18081,2947,127,34673,Johnson
42,18083,686,10,6407,Knox
43,18085,1692,21,15589,Kosciusko
44,18087,761,14,4102,Lagrange
45,18089,12911,350,111347,Lake
46,18091,2088,53,25851,La Porte
47,18093,767,32,7920,Lawrence
48,18095,2245,87,24455,Madison
49,18097,24410,780,233228,Marion
50,18099,1298,26,13112,Marshall
51,18101,193,0,1813,Martin
52,18103,565,5,7932,Miami
53,18105,3162,38,50056,Monroe
54,18107,557,22,7856,Montgomery
55,18109,908,40,12508,Morgan
56,18111,205,11,2021,Newton
57,18113,1100,33,10277,Noble
58,18115,116,7,1310,Ohio
59,18117,381,24,3786,Orange
60,18119,199,1,4818,Owen
61,18121,215,2,2926,Parke
62,18123,282,14,4311,Perry
63,18125,315,12,2209,Pike
64,18127,2889,48,34450,Porter
65,18129,669,5,5382,Posey
66,18131,140,1,2359,Pulaski
67,18133,694,15,7494,Putnam
68,18135,331,8,4736,Randolph
69,18137,413,8,5968,Ripley
70,18139,198,4,3288,Rush
71,18141,8651,154,89866,St. Joseph
72,18143,503,13,5798,Scott
73,18145,769,29,8675,Shelby
74,18147,365,6,3431,Spencer
75,18149,378,7,4218,Starke
76,18151,579,8,5733,Steuben
77,18153,406,12,4402,Sullivan
78,18155,84,0,1763,Switzerland
79,18157,3464,14,61937,Tippecanoe
80,18159,261,23,2804,Tipton
81,18161,101,0,1576,Union
82,18163,5477,50,52801,Vanderburgh
83,18165,203,1,3185,Vermillion
84,18167,2455,34,24739,Vigo
85,18169,376,9,5672,Wabash
86,18171,72,1,1055,Warren
87,18173,1853,62,16186,Warrick
88,18175,345,2,4156,Washington
89,18177,1149,23,16511,Wayne
90,18179,404,5,5034,Wells
91,18181,556,15,6048,White
92,18183,424,6,5339,Whitley
