_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,560,7,5775,Adams
2,18003,8647,231,80621,Allen
3,18005,1479,58,19939,Bartholomew
4,18007,113,0,2090,Benton
5,18009,239,4,2648,Blackford
6,18011,1291,50,16224,Boone
7,18013,147,3,2270,Brown
8,18015,343,13,3990,Carroll
9,18017,2297,24,11118,Cass
10,18019,3062,63,28197,Clark
11,18021,461,7,5425,Clay
12,18023,924,16,10027,Clinton
13,18025,163,1,2179,Crawford
14,18027,923,34,6238,Daviess
15,18029,1031,28,10740,Dearborn
16,18031,528,39,5735,Decatur
17,18033,760,11,7421,De Kalb
18,18035,3115,75,26782,Delaware
19,18037,1464,26,9793,Dubois
20,18039,9271,138,60395,Elkhart
21,18041,767,19,5729,Fayette
22,18043,1874,68,18350,Floyd
23,18045,329,3,3556,Fountain
24,18047,383,25,2974,Franklin
25,18049,378,5,4231,Fulton
26,18051,944,12,6764,Gibson
27,18053,1335,39,15094,Grant
28,18055,578,38,6794,Greene
29,18057,6400,115,88300,Hamilton
30,18059,1247,44,19303,Hancock
31,18061,810,24,8742,Harrison
32,18063,3418,134,35522,Hendricks
33,18065,1330,30,11295,Henry
34,18067,1694,66,19837,Howard
35,18069,445,5,8089,Huntington
36,18071,1210,18,9337,Jackson
37,18073,688,5,7397,Jasper
38,18075,338,6,3380,Jay
39,18077,365,5,6650,Jefferson
40,18079,387,13,4509,Jennings
41,18081,3286,130,36727,Johnson
42,18083,818,10,6790,Knox
43,18085,2011,27,16943,Kosciusko
44,18087,828,15,4286,Lagrange
45,18089,14436,358,118950,Lake
46,18091,2392,61,27524,La Porte
47,18093,968,38,8633,Lawrence
48,18095,2508,96,25986,Madison
49,18097,26055,792,243618,Marion
50,18099,1474,28,13640,Marshall
51,18101,205,0,1877,Martin
52,18103,671,5,8435,Miami
53,18105,3356,38,51565,Monroe
54,18107,631,22,8207,Montgomery
55,18109,1003,40,13189,Morgan
56,18111,237,11,2192,Newton
57,18113,1229,35,10790,Noble
58,18115,133,7,1372,Ohio
59,18117,424,25,3983,Orange
60,18119,215,1,5011,Owen
61,18121,256,4,3191,Parke
62,18123,369,14,4524,Perry
63,18125,357,18,2350,Pike
64,18127,3475,50,36892,Porter
65,18129,776,7,5703,Posey
66,18131,178,3,2557,Pulaski
67,18133,776,16,7879,Putnam
68,18135,392,10,5027,Randolph
69,18137,483,8,6241,Ripley
70,18139,246,4,3549,Rush
71,18141,9606,168,93946,St. Joseph
72,18143,554,13,6075,Scott
73,18145,906,32,9099,Shelby
74,18147,417,6,3673,Spencer
75,18149,443,8,4498,Starke
76,18151,660,8,6088,Steuben
77,18153,457,14,4697,Sullivan
78,18155,98,0,1844,Switzerland
79,18157,3967,15,64090,Tippecanoe
80,18159,284,23,2939,Tipton
81,18161,114,0,1650,Union
82,18163,6171,62,55122,Vanderburgh
83,18165,272,1,3418,Vermillion
84,18167,2753,40,26330,Vigo
85,18169,443,9,6158,Wabash
86,18171,91,1,1126,Warren
87,18173,2050,65,16880,Warrick
88,18175,387,3,4456,Washington
89,18177,1420,31,17646,Wayne
90,18179,456,11,5337,Wells
91,18181,623,16,6326,White
92,18183,483,6,5743,Whitley
