_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,704,8,6137,Adams
2,18003,9638,237,85277,Allen
3,18005,1597,59,20779,Bartholomew
4,18007,123,1,2176,Benton
5,18009,287,6,2918,Blackford
6,18011,1421,51,16919,Boone
7,18013,160,3,2367,Brown
8,18015,386,13,4138,Carroll
9,18017,2403,26,11452,Cass
10,18019,3310,67,29528,Clark
11,18021,554,10,5627,Clay
12,18023,1055,16,10441,Clinton
13,18025,177,1,2259,Crawford
14,18027,1010,36,6488,Daviess
15,18029,1150,28,11180,Dearborn
16,18031,617,39,5943,Decatur
17,18033,914,13,7957,De Kalb
18,18035,3393,83,28225,Delaware
19,18037,1635,28,10148,Dubois
20,18039,10310,151,63257,Elkhart
21,18041,925,23,6098,Fayette
22,18043,2032,69,19214,Floyd
23,18045,402,3,3781,Fountain
24,18047,406,26,3071,Franklin
25,18049,440,11,4526,Fulton
26,18051,1038,12,7047,Gibson
27,18053,1483,41,15677,Grant
28,18055,636,40,7057,Greene
29,18057,7085,125,91646,Hamilton
30,18059,1368,44,20053,Hancock
31,18061,888,24,9155,Harrison
32,18063,3678,140,36899,Hendricks
33,18065,1556,30,11902,Henry
34,18067,1827,68,20493,Howard
35,18069,552,5,8565,Huntington
36,18071,1299,20,9726,Jackson
37,18073,819,5,7877,Jasper
38,18075,421,7,3612,Jay
39,18077,448,5,7042,Jefferson
40,18079,442,13,4720,Jennings
41,18081,3599,147,38130,Johnson
42,18083,957,10,7125,Knox
43,18085,2346,30,18358,Kosciusko
44,18087,878,15,4449,Lagrange
45,18089,16017,376,125079,Lake
46,18091,2623,68,28578,La Porte
47,18093,1097,39,9097,Lawrence
48,18095,2862,101,27456,Madison
49,18097,27690,796,252300,Marion
50,18099,1641,30,14225,Marshall
51,18101,214,0,1928,Martin
52,18103,780,5,8934,Miami
53,18105,3557,39,53247,Monroe
54,18107,736,22,8436,Montgomery
55,18109,1079,41,13705,Morgan
56,18111,277,12,2305,Newton
57,18113,1357,35,11343,Noble
58,18115,151,7,1432,Ohio
59,18117,455,25,4124,Orange
60,18119,239,1,5197,Owen
61,18121,283,4,3353,Parke
62,18123,505,14,4769,Perry
63,18125,383,18,2451,Pike
64,18127,4013,54,38950,Porter
65,18129,855,11,5979,Posey
66,18131,198,4,2675,Pulaski
67,18133,837,17,8186,Putnam
68,18135,510,11,5333,Randolph
69,18137,565,8,6464,Ripley
70,18139,298,4,3779,Rush
71,18141,10656,180,97768,St. Joseph
72,18143,608,16,6335,Scott
73,18145,1019,41,9430,Shelby
74,18147,461,6,3853,Spencer
75,18149,530,10,4782,Starke
76,18151,751,9,6448,Steuben
77,18153,500,14,4855,Sullivan
78,18155,110,0,1919,Switzerland
79,18157,4499,17,65813,Tippecanoe
80,18159,304,23,3030,Tipton
81,18161,133,0,1710,Union
82,18163,6695,76,56966,Vanderburgh
83,18165,306,1,3580,Vermillion
84,18167,3073,48,27765,Vigo
85,18169,563,11,6709,Wabash
86,18171,115,1,1184,Warren
87,18173,2212,66,17529,Warrick
88,18175,428,3,4611,Washington
89,18177,1727,36,18582,Wayne
90,18179,562,13,5648,Wells
91,18181,692,16,6533,White
92,18183,573,6,6130,Whitley
