_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,744,9,6264,Adams
2,18003,9919,240,86382,Allen
3,18005,1656,59,21023,Bartholomew
4,18007,127,1,2201,Benton
5,18009,290,6,2926,Blackford
6,18011,1458,51,17089,Boone
7,18013,166,3,2410,Brown
8,18015,408,13,4211,Carroll
9,18017,2423,26,11543,Cass
10,18019,3380,67,29866,Clark
11,18021,573,12,5710,Clay
12,18023,1101,16,10568,Clinton
13,18025,181,1,2281,Crawford
14,18027,1044,36,6599,Daviess
15,18029,1187,28,11355,Dearborn
16,18031,643,39,6007,Decatur
17,18033,958,13,8070,De Kalb
18,18035,3458,85,28475,Delaware
19,18037,1675,28,10258,Dubois
20,18039,10739,156,64342,Elkhart
21,18041,971,25,6218,Fayette
22,18043,2076,69,19411,Floyd
23,18045,424,3,3838,Fountain
24,18047,417,26,3108,Franklin
25,18049,452,12,4596,Fulton
26,18051,1066,12,7122,Gibson
27,18053,1517,42,15865,Grant
28,18055,654,40,7130,Greene
29,18057,7283,131,92605,Hamilton
30,18059,1409,45,20258,Hancock
31,18061,913,24,9246,Harrison
32,18063,3756,142,37259,Hendricks
33,18065,1576,30,11996,Henry
34,18067,1869,69,20773,Howard
35,18069,577,6,8723,Huntington
36,18071,1350,20,9910,Jackson
37,18073,860,5,8043,Jasper
38,18075,451,7,3683,Jay
39,18077,479,6,7200,Jefferson
40,18079,467,13,4810,Jennings
41,18081,3709,150,38664,Johnson
42,18083,991,10,7256,Knox
43,18085,2497,30,18815,Kosciusko
44,18087,915,16,4499,Lagrange
45,18089,16748,382,127819,Lake
46,18091,2745,68,29202,La Porte
47,18093,1123,40,9190,Lawrence
48,18095,2926,102,27834,Madison
49,18097,28276,797,254975,Marion
50,18099,1723,31,14491,Marshall
51,18101,217,0,1940,Martin
52,18103,809,5,9057,Miami
53,18105,3618,40,53570,Monroe
54,18107,765,22,8596,Montgomery
55,18109,1147,41,14113,Morgan
56,18111,294,12,2361,Newton
57,18113,1419,35,11530,Noble
58,18115,155,7,1449,Ohio
59,18117,464,25,4155,Orange
60,18119,270,1,5278,Owen
61,18121,293,4,3414,Parke
62,18123,534,15,4867,Perry
63,18125,393,18,2485,Pike
64,18127,4311,59,39982,Porter
65,18129,877,11,6047,Posey
66,18131,212,6,2736,Pulaski
67,18133,858,18,8376,Putnam
68,18135,543,12,5439,Randolph
69,18137,588,9,6568,Ripley
70,18139,315,5,3845,Rush
71,18141,10922,182,98808,St. Joseph
72,18143,617,16,6400,Scott
73,18145,1053,42,9573,Shelby
74,18147,480,6,3909,Spencer
75,18149,558,11,4883,Starke
76,18151,776,10,6519,Steuben
77,18153,503,14,4900,Sullivan
78,18155,114,0,1962,Switzerland
79,18157,4688,17,66454,Tippecanoe
80,18159,313,23,3063,Tipton
81,18161,137,0,1751,Union
82,18163,6844,80,57417,Vanderburgh
83,18165,318,2,3639,Vermillion
84,18167,3201,52,28358,Vigo
85,18169,630,12,6993,Wabash
86,18171,123,1,1204,Warren
87,18173,2255,67,17667,Warrick
88,18175,438,3,4654,Washington
89,18177,1784,38,18921,Wayne
90,18179,573,14,5749,Wells
91,18181,711,16,6607,White
92,18183,596,6,6217,Whitley
