_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,483,7,5577,Adams
2,18003,8129,228,78088,Allen
3,18005,1415,58,19454,Bartholomew
4,18007,110,0,2043,Benton
5,18009,209,3,2532,Blackford
6,18011,1222,50,15858,Boone
7,18013,139,3,2214,Brown
8,18015,325,13,3910,Carroll
9,18017,2240,22,10847,Cass
10,18019,2939,61,27261,Clark
11,18021,446,7,5296,Clay
12,18023,847,16,9772,Clinton
13,18025,158,1,2085,Crawford
14,18027,871,33,6087,Daviess
15,18029,949,28,10446,Dearborn
16,18031,504,39,5638,Decatur
17,18033,710,11,7130,De Kalb
18,18035,2932,74,25954,Delaware
19,18037,1386,26,9572,Dubois
20,18039,8759,135,58836,Elkhart
21,18041,666,18,5454,Fayette
22,18043,1791,67,17845,Floyd
23,18045,294,3,3398,Fountain
24,18047,372,25,2902,Franklin
25,18049,352,3,4144,Fulton
26,18051,871,11,6585,Gibson
27,18053,1253,39,14740,Grant
28,18055,533,37,6604,Greene
29,18057,6117,113,86571,Hamilton
30,18059,1182,45,18883,Hancock
31,18061,762,24,8492,Harrison
32,18063,3268,133,34698,Hendricks
33,18065,1254,29,10893,Henry
34,18067,1624,66,19295,Howard
35,18069,390,5,7837,Huntington
36,18071,1129,15,9002,Jackson
37,18073,594,5,7113,Jasper
38,18075,305,6,3244,Jay
39,18077,341,5,6468,Jefferson
40,18079,367,13,4397,Jennings
41,18081,3105,128,35563,Johnson
42,18083,756,10,6595,Knox
43,18085,1826,25,16053,Kosciusko
44,18087,801,15,4201,Lagrange
45,18089,13570,355,114970,Lake
46,18091,2228,58,26648,La Porte
47,18093,874,36,8240,Lawrence
48,18095,2350,93,25168,Madison
49,18097,25151,785,238227,Marion
50,18099,1374,26,13372,Marshall
51,18101,199,0,1846,Martin
52,18103,609,5,8172,Miami
53,18105,3257,38,50716,Monroe
54,18107,583,22,7987,Montgomery
55,18109,937,40,12793,Morgan
56,18111,225,11,2117,Newton
57,18113,1159,33,10489,Noble
58,18115,129,7,1356,Ohio
59,18117,404,25,3878,Orange
60,18119,205,1,4896,Owen
61,18121,232,3,3040,Parke
62,18123,310,14,4384,Perry
63,18125,330,18,2277,Pike
64,18127,3136,49,35627,Porter
65,18129,714,6,5540,Posey
66,18131,152,1,2424,Pulaski
67,18133,728,16,7678,Putnam
68,18135,352,9,4861,Randolph
69,18137,441,8,6101,Ripley
70,18139,215,4,3374,Rush
71,18141,9145,161,91986,St. Joseph
72,18143,518,13,5898,Scott
73,18145,817,30,8863,Shelby
74,18147,390,6,3563,Spencer
75,18149,407,7,4350,Starke
76,18151,627,8,5923,Steuben
77,18153,437,14,4591,Sullivan
78,18155,92,0,1801,Switzerland
79,18157,3695,15,63010,Tippecanoe
80,18159,275,23,2868,Tipton
81,18161,110,0,1626,Union
82,18163,5767,60,53743,Vanderburgh
83,18165,241,1,3288,Vermillion
84,18167,2605,38,25457,Vigo
85,18169,411,9,5870,Wabash
86,18171,78,1,1084,Warren
87,18173,1929,65,16447,Warrick
88,18175,375,3,4353,Washington
89,18177,1269,30,16990,Wayne
90,18179,428,8,5195,Wells
91,18181,585,15,6181,White
92,18183,455,6,5520,Whitley
