_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,71,1,1727,Adams
2,18003,3375,152,34836,Allen
3,18005,687,45,8887,Bartholomew
4,18007,56,0,801,Benton
5,18009,48,2,1117,Blackford
6,18011,584,45,7451,Boone
7,18013,64,1,1167,Brown
8,18015,122,2,2033,Carroll
9,18017,1719,9,6246,Cass
10,18019,924,45,10569,Clark
11,18021,83,5,2201,Clay
12,18023,326,3,4733,Clinton
13,18025,40,0,787,Crawford
14,18027,204,19,2517,Daviess
15,18029,404,27,5165,Dearborn
16,18031,278,32,2804,Decatur
17,18033,198,4,3045,De Kalb
18,18035,561,52,10491,Delaware
19,18037,558,10,4582,Dubois
20,18039,4378,71,32456,Elkhart
21,18041,136,7,2314,Fayette
22,18043,583,44,7472,Floyd
23,18045,55,2,1388,Fountain
24,18047,173,8,1262,Franklin
25,18049,119,1,1862,Fulton
26,18051,182,2,2920,Gibson
27,18053,462,29,6924,Grant
28,18055,222,34,3009,Greene
29,18057,2253,103,38999,Hamilton
30,18059,580,37,8898,Hancock
31,18061,252,22,3291,Harrison
32,18063,1660,105,15634,Hendricks
33,18065,344,18,5299,Henry
34,18067,751,63,8294,Howard
35,18069,116,3,3316,Huntington
36,18071,526,4,4494,Jackson
37,18073,188,2,3196,Jasper
38,18075,75,0,1354,Jay
39,18077,143,2,3225,Jefferson
40,18079,194,12,1986,Jennings
41,18081,1555,118,15993,Johnson
42,18083,107,0,2597,Knox
43,18085,766,11,8121,Kosciusko
44,18087,524,10,2466,Lagrange
45,18089,6731,265,56080,Lake
46,18091,760,29,11757,La Porte
47,18093,297,27,4121,Lawrence
48,18095,767,64,9863,Madison
49,18097,13818,713,114588,Marion
50,18099,712,19,6561,Marshall
51,18101,39,0,675,Martin
52,18103,236,2,3426,Miami
53,18105,603,29,13698,Monroe
54,18107,319,21,3699,Montgomery
55,18109,393,31,5959,Morgan
56,18111,105,10,885,Newton
57,18113,602,28,5593,Noble
58,18115,36,3,760,Ohio
59,18117,158,24,1631,Orange
60,18119,70,1,2186,Owen
61,18121,38,0,1120,Parke
62,18123,163,12,2193,Perry
63,18125,26,0,840,Pike
64,18127,1059,38,14403,Porter
65,18129,145,0,2115,Posey
66,18131,69,1,1310,Pulaski
67,18133,208,8,3330,Putnam
68,18135,92,4,2132,Randolph
69,18137,177,7,3033,Ripley
70,18139,76,4,1544,Rush
71,18141,2830,76,38406,St. Joseph
72,18143,223,10,3221,Scott
73,18145,491,25,4693,Shelby
74,18147,104,1,1465,Spencer
75,18149,151,4,2004,Starke
76,18151,186,3,2458,Steuben
77,18153,66,1,1954,Sullivan
78,18155,38,0,735,Switzerland
79,18157,979,11,18690,Tippecanoe
80,18159,82,2,1221,Tipton
81,18161,24,0,678,Union
82,18163,1458,7,23729,Vanderburgh
83,18165,22,0,1075,Vermillion
84,18167,374,9,9218,Vigo
85,18169,145,3,2968,Wabash
86,18171,19,1,411,Warren
87,18173,431,29,6716,Warrick
88,18175,88,1,1780,Washington
89,18177,270,7,7265,Wayne
90,18179,117,1,2282,Wells
91,18181,327,10,3208,White
92,18183,137,6,2183,Whitley
