_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,57,1,1589,Adams
2,18003,3168,143,32291,Allen
3,18005,638,45,7990,Bartholomew
4,18007,53,0,727,Benton
5,18009,45,2,1032,Blackford
6,18011,534,45,6513,Boone
7,18013,54,1,841,Brown
8,18015,120,2,1898,Carroll
9,18017,1671,9,5921,Cass
10,18019,782,44,9254,Clark
11,18021,73,5,1988,Clay
12,18023,310,3,4365,Clinton
13,18025,37,0,734,Crawford
14,18027,173,17,2262,Daviess
15,18029,334,25,4519,Dearborn
16,18031,266,32,2550,Decatur
17,18033,176,4,2785,De Kalb
18,18035,513,52,9675,Delaware
19,18037,435,7,3944,Dubois
20,18039,4046,64,29637,Elkhart
21,18041,119,7,2012,Fayette
22,18043,492,44,6641,Floyd
23,18045,43,2,1231,Fountain
24,18047,147,8,1107,Franklin
25,18049,91,1,1596,Fulton
26,18051,159,2,2633,Gibson
27,18053,403,27,6110,Grant
28,18055,207,33,2593,Greene
29,18057,1953,101,34519,Hamilton
30,18059,511,36,7899,Hancock
31,18061,233,22,2935,Harrison
32,18063,1560,103,14142,Hendricks
33,18065,323,18,4898,Henry
34,18067,673,59,7234,Howard
35,18069,110,2,3046,Huntington
36,18071,506,3,4168,Jackson
37,18073,159,2,2945,Jasper
38,18075,73,0,1267,Jay
39,18077,125,2,2860,Jefferson
40,18079,187,12,1806,Jennings
41,18081,1444,118,14433,Johnson
42,18083,87,0,2364,Knox
43,18085,679,8,7029,Kosciusko
44,18087,499,10,2346,Lagrange
45,18089,6223,254,51447,Lake
46,18091,695,28,10159,La Porte
47,18093,278,26,3805,Lawrence
48,18095,715,64,8941,Madison
49,18097,12843,706,104066,Marion
50,18099,663,13,5895,Marshall
51,18101,35,0,617,Martin
52,18103,209,2,3082,Miami
53,18105,484,28,11495,Monroe
54,18107,306,20,3370,Montgomery
55,18109,369,31,5434,Morgan
56,18111,101,10,834,Newton
57,18113,566,28,5172,Noble
58,18115,32,2,640,Ohio
59,18117,149,24,1480,Orange
60,18119,56,1,1969,Owen
61,18121,32,0,1018,Parke
62,18123,160,12,1842,Perry
63,18125,20,0,732,Pike
64,18127,921,38,12776,Porter
65,18129,111,0,1808,Posey
66,18131,68,1,1165,Pulaski
67,18133,194,8,3097,Putnam
68,18135,82,4,1986,Randolph
69,18137,157,7,2524,Ripley
70,18139,71,3,1408,Rush
71,18141,2524,74,34267,St. Joseph
72,18143,198,9,2894,Scott
73,18145,475,25,4409,Shelby
74,18147,91,1,1285,Spencer
75,18149,138,4,1765,Starke
76,18151,154,3,2177,Steuben
77,18153,65,1,1827,Sullivan
78,18155,36,0,638,Switzerland
79,18157,886,10,16385,Tippecanoe
80,18159,47,2,1087,Tipton
81,18161,17,0,610,Union
82,18163,1153,6,20464,Vanderburgh
83,18165,20,0,969,Vermillion
84,18167,301,9,8279,Vigo
85,18169,129,3,2746,Wabash
86,18171,16,1,362,Warren
87,18173,352,29,5480,Warrick
88,18175,77,1,1574,Washington
89,18177,207,6,6399,Wayne
90,18179,94,1,2037,Wells
91,18181,302,10,2927,White
92,18183,116,6,1986,Whitley
