_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,244,3,4231,Adams
2,18003,5998,200,61636,Allen
3,18005,1151,57,16319,Bartholomew
4,18007,88,0,1721,Benton
5,18009,113,3,1964,Blackford
6,18011,945,46,13329,Boone
7,18013,102,3,1903,Brown
8,18015,270,13,3350,Carroll
9,18017,1932,9,9465,Cass
10,18019,2136,56,21829,Clark
11,18021,293,5,4537,Clay
12,18023,591,12,8200,Clinton
13,18025,103,0,1705,Crawford
14,18027,643,27,5136,Daviess
15,18029,628,28,8757,Dearborn
16,18031,453,39,4896,Decatur
17,18033,451,11,5676,De Kalb
18,18035,1882,61,21024,Delaware
19,18037,951,18,8158,Dubois
20,18039,6387,109,49165,Elkhart
21,18041,418,13,4527,Fayette
22,18043,1309,61,14240,Floyd
23,18045,116,2,2672,Fountain
24,18047,299,25,2382,Franklin
25,18049,234,2,3305,Fulton
26,18051,479,4,5247,Gibson
27,18053,888,33,12511,Grant
28,18055,418,35,5688,Greene
29,18057,4695,109,71989,Hamilton
30,18059,907,42,15873,Hancock
31,18061,561,24,6854,Harrison
32,18063,2661,122,28763,Hendricks
33,18065,769,24,8622,Henry
34,18067,1277,63,15876,Howard
35,18069,223,3,6017,Huntington
36,18071,740,9,7320,Jackson
37,18073,384,2,5822,Jasper
38,18075,172,0,2510,Jay
39,18077,243,3,5336,Jefferson
40,18079,310,12,3736,Jennings
41,18081,2258,122,29176,Johnson
42,18083,491,9,5261,Knox
43,18085,1198,17,12972,Kosciusko
44,18087,630,11,3635,Lagrange
45,18089,10264,319,94088,Lake
46,18091,1372,37,20896,La Porte
47,18093,504,28,6818,Lawrence
48,18095,1585,75,19845,Madison
49,18097,20746,758,199131,Marion
50,18099,988,24,11156,Marshall
51,18101,164,0,1627,Martin
52,18103,425,3,6723,Miami
53,18105,2422,36,44459,Monroe
54,18107,505,21,6859,Montgomery
55,18109,701,38,10526,Morgan
56,18111,170,11,1708,Newton
57,18113,886,32,8841,Noble
58,18115,76,7,1132,Ohio
59,18117,284,24,3270,Orange
60,18119,165,1,4150,Owen
61,18121,94,1,2233,Parke
62,18123,208,13,3682,Perry
63,18125,141,1,1765,Pike
64,18127,2070,45,28470,Porter
65,18129,302,0,4080,Posey
66,18131,114,1,2040,Pulaski
67,18133,534,9,6515,Putnam
68,18135,207,7,3931,Randolph
69,18137,279,8,5045,Ripley
70,18139,151,4,2866,Rush
71,18141,6109,100,73949,St. Joseph
72,18143,354,10,4973,Scott
73,18145,665,29,7500,Shelby
74,18147,221,4,2864,Spencer
75,18149,253,7,3413,Starke
76,18151,369,7,4700,Steuben
77,18153,330,12,3743,Sullivan
78,18155,69,0,1514,Switzerland
79,18157,2233,13,51374,Tippecanoe
80,18159,217,22,2339,Tipton
81,18161,77,0,1397,Union
82,18163,3383,30,42608,Vanderburgh
83,18165,126,0,2557,Vermillion
84,18167,1769,22,20365,Vigo
85,18169,262,8,4837,Wabash
86,18171,40,1,887,Warren
87,18173,1170,35,13249,Warrick
88,18175,259,1,3563,Washington
89,18177,742,14,13923,Wayne
90,18179,247,2,4200,Wells
91,18181,480,14,5336,White
92,18183,254,6,4163,Whitley
