_id,COUNTY_NAME,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST
1801,DUBOIS,2020-04-06T00:00:00,0,0,5
1802,DUBOIS,2020-04-07T00:00:00,2,0,18
1803,DUBOIS,2020-04-08T00:00:00,1,0,10
1804,DUBOIS,2020-04-09T00:00:00,0,0,12
1805,DUBOIS,2020-04-10T00:00:00,1,0,7
1806,DUBOIS,2020-04-11T00:00:00,2,0,6
1807,DUBOIS,2020-04-12T00:00:00,0,0,4
1808,DUBOIS,2020-04-13T00:00:00,0,0,7
1809,DUBOIS,2020-04-14T00:00:00,1,0,5
1810,DUBOIS,2020-04-15T00:00:00,0,0,6
1811,DUBOIS,2020-04-16T00:00:00,0,0,6
1812,DUBOIS,2020-04-17T00:00:00,0,0,9
1813,DUBOIS,2020-04-18T00:00:00,2,0,4
1814,DUBOIS,2020-04-19T00:00:00,0,0,2
1815,DUBOIS,2020-04-20T00:00:00,0,0,11
1816,DUBOIS,2020-04-21T00:00:00,0,0,6
1817,DUBOIS,2020-04-22T00:00:00,0,0,7
1818,DUBOIS,2020-04-23T00:00:00,1,0,6
1819,DUBOIS,2020-04-24T00:00:00,0,0,4
1820,DUBOIS,2020-04-25T00:00:00,0,0,18
1821,DUBOIS,2020-04-26T00:00:00,1,0,9
1822,DUBOIS,2020-04-27T00:00:00,0,0,15
1823,DUBOIS,2020-04-28T00:00:00,3,0,10
1824,DUBOIS,2020-04-29T00:00:00,2,0,18
1825,DUBOIS,2020-04-30T00:00:00,0,0,11
1826,DUBOIS,2020-05-01T00:00:00,1,0,8
1827,DUBOIS,2020-05-02T00:00:00,1,0,7
1828,DUBOIS,2020-05-03T00:00:00,0,0,8
1829,DUBOIS,2020-05-04T00:00:00,2,0,12
1830,DUBOIS,2020-05-05T00:00:00,3,0,15
1831,DUBOIS,2020-05-06T00:00:00,5,0,30
1832,DUBOIS,2020-05-07T00:00:00,3,0,37
1833,DUBOIS,2020-05-08T00:00:00,4,0,28
1834,DUBOIS,2020-05-09T00:00:00,3,0,11
1835,DUBOIS,2020-05-10T00:00:00,1,0,11
1836,DUBOIS,2020-05-11T00:00:00,12,1,50
1837,DUBOIS,2020-05-12T00:00:00,8,1,32
1838,DUBOIS,2020-05-13T00:00:00,3,0,50
1839,DUBOIS,2020-05-14T00:00:00,1,0,88
1840,DUBOIS,2020-05-15T00:00:00,15,0,433
1841,DUBOIS,2020-05-16T00:00:00,31,0,8
1842,DUBOIS,2020-05-17T00:00:00,45,0,7
1843,DUBOIS,2020-05-18T00:00:00,2,0,58
1844,DUBOIS,2020-05-19T00:00:00,0,0,46
1845,DUBOIS,2020-05-20T00:00:00,5,0,39
1846,DUBOIS,2020-05-21T00:00:00,1,0,33
1847,DUBOIS,2020-05-22T00:00:00,1,0,35
1848,DUBOIS,2020-05-23T00:00:00,7,0,1
1849,DUBOIS,2020-05-24T00:00:00,5,0,9
1850,DUBOIS,2020-05-25T00:00:00,3,0,2
1851,DUBOIS,2020-05-26T00:00:00,0,0,53
1852,DUBOIS,2020-05-27T00:00:00,4,1,32
1853,DUBOIS,2020-05-28T00:00:00,3,0,36
1854,DUBOIS,2020-05-29T00:00:00,6,0,27
1855,DUBOIS,2020-05-30T00:00:00,1,0,5
1856,DUBOIS,2020-05-31T00:00:00,4,0,4
1857,DUBOIS,2020-06-01T00:00:00,1,0,75
1858,DUBOIS,2020-06-02T00:00:00,2,0,51
1859,DUBOIS,2020-06-03T00:00:00,2,0,72
1860,DUBOIS,2020-06-04T00:00:00,3,0,25
1861,DUBOIS,2020-06-05T00:00:00,5,1,12
1862,DUBOIS,2020-06-06T00:00:00,12,0,1
1863,ELKHART,2020-02-29T00:00:00,0,0,0
1864,ELKHART,2020-03-02T00:00:00,0,0,0
1865,ELKHART,2020-03-03T00:00:00,0,0,0
1866,ELKHART,2020-03-04T00:00:00,0,0,0
1867,ELKHART,2020-03-05T00:00:00,0,0,1
1868,ELKHART,2020-03-06T00:00:00,0,0,0
1869,ELKHART,2020-03-07T00:00:00,0,0,0
1870,ELKHART,2020-03-08T00:00:00,0,0,0
1871,ELKHART,2020-03-09T00:00:00,0,0,0
1872,ELKHART,2020-03-10T00:00:00,0,0,0
1873,ELKHART,2020-03-11T00:00:00,0,0,4
1874,ELKHART,2020-03-12T00:00:00,0,0,5
1875,ELKHART,2020-03-13T00:00:00,0,0,22
1876,ELKHART,2020-03-14T00:00:00,0,0,14
1877,ELKHART,2020-03-15T00:00:00,0,0,19
1878,ELKHART,2020-03-16T00:00:00,0,0,68
1879,ELKHART,2020-03-17T00:00:00,0,0,55
1880,ELKHART,2020-03-18T00:00:00,0,0,40
1881,ELKHART,2020-03-19T00:00:00,0,0,49
1882,ELKHART,2020-03-20T00:00:00,1,0,50
1883,ELKHART,2020-03-21T00:00:00,0,0,15
1884,ELKHART,2020-03-22T00:00:00,3,0,10
1885,ELKHART,2020-03-23T00:00:00,0,0,56
1886,ELKHART,2020-03-24T00:00:00,1,0,38
1887,ELKHART,2020-03-25T00:00:00,2,0,63
1888,ELKHART,2020-03-26T00:00:00,2,0,46
1889,ELKHART,2020-03-27T00:00:00,3,0,39
1890,ELKHART,2020-03-28T00:00:00,0,0,14
1891,ELKHART,2020-03-29T00:00:00,1,1,9
1892,ELKHART,2020-03-30T00:00:00,8,1,44
1893,ELKHART,2020-03-31T00:00:00,1,0,35
1894,ELKHART,2020-04-01T00:00:00,5,1,36
1895,ELKHART,2020-04-02T00:00:00,2,0,52
1896,ELKHART,2020-04-03T00:00:00,2,0,46
1897,ELKHART,2020-04-04T00:00:00,4,0,28
1898,ELKHART,2020-04-05T00:00:00,1,0,21
1899,ELKHART,2020-04-06T00:00:00,7,0,40
1900,ELKHART,2020-04-07T00:00:00,3,0,44
1901,ELKHART,2020-04-08T00:00:00,10,0,32
1902,ELKHART,2020-04-09T00:00:00,6,0,31
1903,ELKHART,2020-04-10T00:00:00,7,0,38
1904,ELKHART,2020-04-11T00:00:00,12,0,19
1905,ELKHART,2020-04-12T00:00:00,5,0,31
1906,ELKHART,2020-04-13T00:00:00,14,0,53
1907,ELKHART,2020-04-14T00:00:00,5,0,88
1908,ELKHART,2020-04-15T00:00:00,17,0,75
1909,ELKHART,2020-04-16T00:00:00,11,0,123
1910,ELKHART,2020-04-17T00:00:00,18,0,137
1911,ELKHART,2020-04-18T00:00:00,4,0,62
1912,ELKHART,2020-04-19T00:00:00,12,0,43
1913,ELKHART,2020-04-20T00:00:00,11,0,134
1914,ELKHART,2020-04-21T00:00:00,7,0,145
1915,ELKHART,2020-04-22T00:00:00,11,1,151
1916,ELKHART,2020-04-23T00:00:00,14,0,222
1917,ELKHART,2020-04-24T00:00:00,19,1,124
1918,ELKHART,2020-04-25T00:00:00,11,0,44
1919,ELKHART,2020-04-26T00:00:00,2,1,40
1920,ELKHART,2020-04-27T00:00:00,24,2,155
1921,ELKHART,2020-04-28T00:00:00,13,0,244
1922,ELKHART,2020-04-29T00:00:00,8,0,256
1923,ELKHART,2020-04-30T00:00:00,7,1,189
1924,ELKHART,2020-05-01T00:00:00,1,1,157
1925,ELKHART,2020-05-02T00:00:00,13,2,66
1926,ELKHART,2020-05-03T00:00:00,12,2,42
1927,ELKHART,2020-05-04T00:00:00,20,0,216
1928,ELKHART,2020-05-05T00:00:00,20,2,223
1929,ELKHART,2020-05-06T00:00:00,26,0,238
1930,ELKHART,2020-05-07T00:00:00,21,1,266
1931,ELKHART,2020-05-08T00:00:00,26,1,251
1932,ELKHART,2020-05-09T00:00:00,47,1,101
1933,ELKHART,2020-05-10T00:00:00,15,1,56
1934,ELKHART,2020-05-11T00:00:00,31,2,389
1935,ELKHART,2020-05-12T00:00:00,15,0,313
1936,ELKHART,2020-05-13T00:00:00,46,1,275
1937,ELKHART,2020-05-14T00:00:00,19,0,285
1938,ELKHART,2020-05-15T00:00:00,33,1,363
1939,ELKHART,2020-05-16T00:00:00,29,1,90
1940,ELKHART,2020-05-17T00:00:00,18,0,55
1941,ELKHART,2020-05-18T00:00:00,45,0,351
1942,ELKHART,2020-05-19T00:00:00,45,2,342
1943,ELKHART,2020-05-20T00:00:00,64,0,308
1944,ELKHART,2020-05-21T00:00:00,55,0,428
1945,ELKHART,2020-05-22T00:00:00,39,0,450
1946,ELKHART,2020-05-23T00:00:00,52,1,119
1947,ELKHART,2020-05-24T00:00:00,18,0,68
1948,ELKHART,2020-05-25T00:00:00,49,0,33
1949,ELKHART,2020-05-26T00:00:00,14,0,477
1950,ELKHART,2020-05-27T00:00:00,30,0,363
1951,ELKHART,2020-05-28T00:00:00,51,0,386
1952,ELKHART,2020-05-29T00:00:00,84,0,472
1953,ELKHART,2020-05-30T00:00:00,61,0,140
1954,ELKHART,2020-05-31T00:00:00,21,0,91
1955,ELKHART,2020-06-01T00:00:00,63,0,508
1956,ELKHART,2020-06-02T00:00:00,47,0,437
1957,ELKHART,2020-06-03T00:00:00,69,0,410
1958,ELKHART,2020-06-04T00:00:00,89,0,277
1959,ELKHART,2020-06-05T00:00:00,53,1,13
1960,ELKHART,2020-06-06T00:00:00,82,0,0
1961,FAYETTE,2020-02-29T00:00:00,0,0,0
1962,FAYETTE,2020-03-02T00:00:00,0,0,0
1963,FAYETTE,2020-03-03T00:00:00,0,0,0
1964,FAYETTE,2020-03-04T00:00:00,0,0,0
1965,FAYETTE,2020-03-05T00:00:00,0,0,0
1966,FAYETTE,2020-03-06T00:00:00,0,0,0
1967,FAYETTE,2020-03-07T00:00:00,0,0,0
1968,FAYETTE,2020-03-08T00:00:00,0,0,0
1969,FAYETTE,2020-03-09T00:00:00,0,0,0
1970,FAYETTE,2020-03-10T00:00:00,0,0,0
1971,FAYETTE,2020-03-11T00:00:00,0,0,0
1972,FAYETTE,2020-03-12T00:00:00,0,0,0
1973,FAYETTE,2020-03-13T00:00:00,0,0,1
1974,FAYETTE,2020-03-14T00:00:00,0,0,0
1975,FAYETTE,2020-03-15T00:00:00,0,0,1
1976,FAYETTE,2020-03-16T00:00:00,0,0,1
1977,FAYETTE,2020-03-17T00:00:00,1,0,5
1978,FAYETTE,2020-03-18T00:00:00,1,1,2
1979,FAYETTE,2020-03-19T00:00:00,0,0,4
1980,FAYETTE,2020-03-20T00:00:00,0,0,3
1981,FAYETTE,2020-03-21T00:00:00,0,0,4
1982,FAYETTE,2020-03-22T00:00:00,0,0,1
1983,FAYETTE,2020-03-23T00:00:00,0,0,8
1984,FAYETTE,2020-03-24T00:00:00,1,0,3
1985,FAYETTE,2020-03-25T00:00:00,0,0,4
1986,FAYETTE,2020-03-26T00:00:00,0,0,2
1987,FAYETTE,2020-03-27T00:00:00,1,0,8
1988,FAYETTE,2020-03-28T00:00:00,1,0,3
1989,FAYETTE,2020-03-29T00:00:00,3,0,5
1990,FAYETTE,2020-03-30T00:00:00,1,1,6
1991,FAYETTE,2020-03-31T00:00:00,1,1,4
1992,FAYETTE,2020-04-01T00:00:00,1,0,10
1993,FAYETTE,2020-04-02T00:00:00,2,0,4
1994,FAYETTE,2020-04-03T00:00:00,1,0,1
1995,FAYETTE,2020-04-04T00:00:00,2,0,3
1996,FAYETTE,2020-04-05T00:00:00,0,0,4
1997,FAYETTE,2020-04-06T00:00:00,2,0,2
1998,FAYETTE,2020-04-07T00:00:00,0,0,3
1999,FAYETTE,2020-04-08T00:00:00,1,0,2
2000,FAYETTE,2020-04-09T00:00:00,0,0,3
2001,FAYETTE,2020-04-10T00:00:00,1,0,4
2002,FAYETTE,2020-04-11T00:00:00,0,0,3
2003,FAYETTE,2020-04-12T00:00:00,0,0,3
2004,FAYETTE,2020-04-13T00:00:00,0,0,2
2005,FAYETTE,2020-04-14T00:00:00,0,0,4
2006,FAYETTE,2020-04-15T00:00:00,0,1,2
2007,FAYETTE,2020-04-16T00:00:00,1,0,6
2008,FAYETTE,2020-04-17T00:00:00,0,0,7
2009,FAYETTE,2020-04-18T00:00:00,1,0,2
2010,FAYETTE,2020-04-19T00:00:00,0,0,2
2011,FAYETTE,2020-04-20T00:00:00,0,0,8
2012,FAYETTE,2020-04-21T00:00:00,0,0,5
2013,FAYETTE,2020-04-22T00:00:00,0,0,5
2014,FAYETTE,2020-04-23T00:00:00,3,0,3
2015,FAYETTE,2020-04-24T00:00:00,1,0,4
2016,FAYETTE,2020-04-25T00:00:00,0,0,5
2017,FAYETTE,2020-04-26T00:00:00,0,0,3
2018,FAYETTE,2020-04-27T00:00:00,1,0,8
2019,FAYETTE,2020-04-28T00:00:00,2,0,26
2020,FAYETTE,2020-04-29T00:00:00,1,0,12
2021,FAYETTE,2020-04-30T00:00:00,0,0,6
2022,FAYETTE,2020-05-01T00:00:00,0,0,13
2023,FAYETTE,2020-05-02T00:00:00,1,0,8
2024,FAYETTE,2020-05-03T00:00:00,1,0,2
2025,FAYETTE,2020-05-04T00:00:00,0,0,10
2026,FAYETTE,2020-05-05T00:00:00,1,0,11
2027,FAYETTE,2020-05-06T00:00:00,2,0,28
2028,FAYETTE,2020-05-07T00:00:00,0,0,9
2029,FAYETTE,2020-05-08T00:00:00,2,0,25
2030,FAYETTE,2020-05-09T00:00:00,0,0,10
2031,FAYETTE,2020-05-10T00:00:00,2,0,6
2032,FAYETTE,2020-05-11T00:00:00,0,0,30
2033,FAYETTE,2020-05-12T00:00:00,0,0,33
2034,FAYETTE,2020-05-13T00:00:00,1,0,22
2035,FAYETTE,2020-05-14T00:00:00,0,0,20
2036,FAYETTE,2020-05-15T00:00:00,0,0,26
2037,FAYETTE,2020-05-16T00:00:00,2,0,22
2038,FAYETTE,2020-05-17T00:00:00,0,0,1
2039,FAYETTE,2020-05-18T00:00:00,0,0,24
2040,FAYETTE,2020-05-19T00:00:00,1,0,35
2041,FAYETTE,2020-05-20T00:00:00,7,0,16
2042,FAYETTE,2020-05-21T00:00:00,0,1,39
2043,FAYETTE,2020-05-22T00:00:00,0,1,26
2044,FAYETTE,2020-05-23T00:00:00,15,0,7
2045,FAYETTE,2020-05-24T00:00:00,2,0,27
2046,FAYETTE,2020-05-25T00:00:00,3,0,8
2047,FAYETTE,2020-05-26T00:00:00,3,1,66
2048,FAYETTE,2020-05-27T00:00:00,1,0,16
2049,FAYETTE,2020-05-28T00:00:00,2,0,37
2050,FAYETTE,2020-05-29T00:00:00,1,0,28
2051,FAYETTE,2020-05-30T00:00:00,0,0,8
2052,FAYETTE,2020-05-31T00:00:00,1,0,3
2053,FAYETTE,2020-06-01T00:00:00,0,0,29
2054,FAYETTE,2020-06-02T00:00:00,1,0,19
2055,FAYETTE,2020-06-03T00:00:00,0,0,11
2056,FAYETTE,2020-06-04T00:00:00,0,0,9
2057,FAYETTE,2020-06-05T00:00:00,0,0,4
2058,FAYETTE,2020-06-06T00:00:00,0,0,0
2059,FLOYD,2020-02-29T00:00:00,0,0,0
2060,FLOYD,2020-03-02T00:00:00,0,0,0
2061,FLOYD,2020-03-03T00:00:00,0,0,1
2062,FLOYD,2020-03-04T00:00:00,0,0,0
2063,FLOYD,2020-03-05T00:00:00,0,0,0
2064,FLOYD,2020-03-06T00:00:00,0,0,0
2065,FLOYD,2020-03-07T00:00:00,0,0,0
2066,FLOYD,2020-03-08T00:00:00,0,0,0
2067,FLOYD,2020-03-09T00:00:00,0,0,0
2068,FLOYD,2020-03-10T00:00:00,0,0,1
2069,FLOYD,2020-03-11T00:00:00,0,0,0
2070,FLOYD,2020-03-12T00:00:00,0,0,1
2071,FLOYD,2020-03-13T00:00:00,0,0,1
2072,FLOYD,2020-03-14T00:00:00,0,0,0
2073,FLOYD,2020-03-15T00:00:00,1,0,0
2074,FLOYD,2020-03-16T00:00:00,0,0,13
2075,FLOYD,2020-03-17T00:00:00,0,0,22
2076,FLOYD,2020-03-18T00:00:00,0,0,14
2077,FLOYD,2020-03-19T00:00:00,1,0,17
2078,FLOYD,2020-03-20T00:00:00,1,0,28
2079,FLOYD,2020-03-21T00:00:00,1,0,9
2080,FLOYD,2020-03-22T00:00:00,2,0,9
2081,FLOYD,2020-03-23T00:00:00,2,0,49
2082,FLOYD,2020-03-24T00:00:00,0,0,31
2083,FLOYD,2020-03-25T00:00:00,1,0,22
2084,FLOYD,2020-03-26T00:00:00,4,0,13
2085,FLOYD,2020-03-27T00:00:00,2,0,36
2086,FLOYD,2020-03-28T00:00:00,1,0,11
2087,FLOYD,2020-03-29T00:00:00,6,0,14
2088,FLOYD,2020-03-30T00:00:00,2,0,50
2089,FLOYD,2020-03-31T00:00:00,0,0,27
2090,FLOYD,2020-04-01T00:00:00,14,0,33
2091,FLOYD,2020-04-02T00:00:00,3,0,30
2092,FLOYD,2020-04-03T00:00:00,4,0,25
2093,FLOYD,2020-04-04T00:00:00,10,0,8
2094,FLOYD,2020-04-05T00:00:00,7,2,2
2095,FLOYD,2020-04-06T00:00:00,15,0,32
2096,FLOYD,2020-04-07T00:00:00,1,1,22
2097,FLOYD,2020-04-08T00:00:00,12,0,24
2098,FLOYD,2020-04-09T00:00:00,6,0,22
2099,FLOYD,2020-04-10T00:00:00,8,1,21
2100,FLOYD,2020-04-11T00:00:00,4,0,10
2101,FLOYD,2020-04-12T00:00:00,2,0,4
2102,FLOYD,2020-04-13T00:00:00,2,1,66
2103,FLOYD,2020-04-14T00:00:00,2,0,33
2104,FLOYD,2020-04-15T00:00:00,9,1,32
2105,FLOYD,2020-04-16T00:00:00,5,1,38
2106,FLOYD,2020-04-17T00:00:00,7,0,49
2107,FLOYD,2020-04-18T00:00:00,4,1,23
2108,FLOYD,2020-04-19T00:00:00,0,1,1
2109,FLOYD,2020-04-20T00:00:00,2,0,60
2110,FLOYD,2020-04-21T00:00:00,7,1,54
2111,FLOYD,2020-04-22T00:00:00,4,2,42
2112,FLOYD,2020-04-23T00:00:00,9,1,22
2113,FLOYD,2020-04-24T00:00:00,1,0,24
2114,FLOYD,2020-04-25T00:00:00,1,1,74
2115,FLOYD,2020-04-26T00:00:00,0,1,3
2116,FLOYD,2020-04-27T00:00:00,7,1,33
2117,FLOYD,2020-04-28T00:00:00,2,1,50
2118,FLOYD,2020-04-29T00:00:00,4,1,58
2119,FLOYD,2020-04-30T00:00:00,4,1,28
2120,FLOYD,2020-05-01T00:00:00,20,3,15
2121,FLOYD,2020-05-02T00:00:00,3,2,49
2122,FLOYD,2020-05-03T00:00:00,1,3,5
2123,FLOYD,2020-05-04T00:00:00,8,0,30
2124,FLOYD,2020-05-05T00:00:00,6,1,36
2125,FLOYD,2020-05-06T00:00:00,4,1,33
2126,FLOYD,2020-05-07T00:00:00,2,0,26
2127,FLOYD,2020-05-08T00:00:00,4,0,42
2128,FLOYD,2020-05-09T00:00:00,2,0,10
2129,FLOYD,2020-05-10T00:00:00,0,1,2
2130,FLOYD,2020-05-11T00:00:00,6,4,55
2131,FLOYD,2020-05-12T00:00:00,8,1,57
2132,FLOYD,2020-05-13T00:00:00,4,0,89
2133,FLOYD,2020-05-14T00:00:00,4,1,47
2134,FLOYD,2020-05-15T00:00:00,40,1,80
2135,FLOYD,2020-05-16T00:00:00,0,0,63
2136,FLOYD,2020-05-17T00:00:00,4,0,8
2137,FLOYD,2020-05-18T00:00:00,3,1,67
2138,FLOYD,2020-05-19T00:00:00,2,0,109
2139,FLOYD,2020-05-20T00:00:00,3,0,63
2140,FLOYD,2020-05-21T00:00:00,0,0,41
2141,FLOYD,2020-05-22T00:00:00,0,0,51
2142,FLOYD,2020-05-23T00:00:00,1,0,50
2143,FLOYD,2020-05-24T00:00:00,1,0,10
2144,FLOYD,2020-05-25T00:00:00,0,1,23
2145,FLOYD,2020-05-26T00:00:00,2,0,75
2146,FLOYD,2020-05-27T00:00:00,3,0,71
2147,FLOYD,2020-05-28T00:00:00,1,0,39
2148,FLOYD,2020-05-29T00:00:00,2,0,49
2149,FLOYD,2020-05-30T00:00:00,0,0,54
2150,FLOYD,2020-05-31T00:00:00,0,0,9
2151,FLOYD,2020-06-01T00:00:00,0,1,100
2152,FLOYD,2020-06-02T00:00:00,2,0,61
2153,FLOYD,2020-06-03T00:00:00,2,0,76
2154,FLOYD,2020-06-04T00:00:00,1,1,28
2155,FLOYD,2020-06-05T00:00:00,4,0,3
2156,FLOYD,2020-06-06T00:00:00,3,0,1
2157,FOUNTAIN,2020-02-29T00:00:00,0,0,0
2158,FOUNTAIN,2020-03-02T00:00:00,0,0,0
2159,FOUNTAIN,2020-03-03T00:00:00,0,0,0
2160,FOUNTAIN,2020-03-04T00:00:00,0,0,0
2161,FOUNTAIN,2020-03-05T00:00:00,0,0,0
2162,FOUNTAIN,2020-03-06T00:00:00,0,0,0
2163,FOUNTAIN,2020-03-07T00:00:00,0,0,0
2164,FOUNTAIN,2020-03-08T00:00:00,0,0,0
2165,FOUNTAIN,2020-03-09T00:00:00,0,0,0
2166,FOUNTAIN,2020-03-10T00:00:00,0,0,0
2167,FOUNTAIN,2020-03-11T00:00:00,0,0,0
2168,FOUNTAIN,2020-03-12T00:00:00,0,0,1
2169,FOUNTAIN,2020-03-13T00:00:00,0,0,4
2170,FOUNTAIN,2020-03-14T00:00:00,0,0,1
2171,FOUNTAIN,2020-03-15T00:00:00,0,0,0
2172,FOUNTAIN,2020-03-16T00:00:00,0,0,1
2173,FOUNTAIN,2020-03-17T00:00:00,0,0,1
2174,FOUNTAIN,2020-03-18T00:00:00,0,0,5
2175,FOUNTAIN,2020-03-19T00:00:00,0,0,0
2176,FOUNTAIN,2020-03-20T00:00:00,0,0,0
2177,FOUNTAIN,2020-03-21T00:00:00,0,0,2
2178,FOUNTAIN,2020-03-22T00:00:00,0,0,0
2179,FOUNTAIN,2020-03-23T00:00:00,0,0,3
2180,FOUNTAIN,2020-03-24T00:00:00,0,0,5
2181,FOUNTAIN,2020-03-25T00:00:00,1,0,5
2182,FOUNTAIN,2020-03-26T00:00:00,0,0,2
2183,FOUNTAIN,2020-03-27T00:00:00,0,0,5
2184,FOUNTAIN,2020-03-28T00:00:00,0,0,0
2185,FOUNTAIN,2020-03-29T00:00:00,0,0,1
2186,FOUNTAIN,2020-03-30T00:00:00,0,0,3
2187,FOUNTAIN,2020-03-31T00:00:00,0,0,2
2188,FOUNTAIN,2020-04-01T00:00:00,1,1,3
2189,FOUNTAIN,2020-04-02T00:00:00,0,0,3
2190,FOUNTAIN,2020-04-03T00:00:00,0,0,4
2191,FOUNTAIN,2020-04-04T00:00:00,0,0,1
2192,FOUNTAIN,2020-04-05T00:00:00,0,0,2
2193,FOUNTAIN,2020-04-06T00:00:00,0,0,2
2194,FOUNTAIN,2020-04-07T00:00:00,0,0,4
2195,FOUNTAIN,2020-04-08T00:00:00,1,0,2
2196,FOUNTAIN,2020-04-09T00:00:00,0,0,1
2197,FOUNTAIN,2020-04-10T00:00:00,0,0,2
2198,FOUNTAIN,2020-04-11T00:00:00,0,1,2
2199,FOUNTAIN,2020-04-12T00:00:00,0,0,0
2200,FOUNTAIN,2020-04-13T00:00:00,0,0,5
2201,FOUNTAIN,2020-04-14T00:00:00,0,0,5
2202,FOUNTAIN,2020-04-15T00:00:00,0,0,6
2203,FOUNTAIN,2020-04-16T00:00:00,1,0,3
2204,FOUNTAIN,2020-04-17T00:00:00,1,0,9
2205,FOUNTAIN,2020-04-18T00:00:00,1,0,2
2206,FOUNTAIN,2020-04-19T00:00:00,1,0,5
2207,FOUNTAIN,2020-04-20T00:00:00,0,0,12
2208,FOUNTAIN,2020-04-21T00:00:00,0,0,4
2209,FOUNTAIN,2020-04-22T00:00:00,1,0,5
2210,FOUNTAIN,2020-04-23T00:00:00,1,0,2
2211,FOUNTAIN,2020-04-24T00:00:00,0,0,10
2212,FOUNTAIN,2020-04-25T00:00:00,0,0,2
2213,FOUNTAIN,2020-04-26T00:00:00,0,0,9
2214,FOUNTAIN,2020-04-27T00:00:00,1,0,13
2215,FOUNTAIN,2020-04-28T00:00:00,0,0,5
2216,FOUNTAIN,2020-04-29T00:00:00,1,0,5
2217,FOUNTAIN,2020-04-30T00:00:00,1,0,7
2218,FOUNTAIN,2020-05-01T00:00:00,0,0,8
2219,FOUNTAIN,2020-05-02T00:00:00,1,0,3
2220,FOUNTAIN,2020-05-03T00:00:00,1,0,1
2221,FOUNTAIN,2020-05-04T00:00:00,0,0,6
2222,FOUNTAIN,2020-05-05T00:00:00,0,0,5
2223,FOUNTAIN,2020-05-06T00:00:00,0,0,11
2224,FOUNTAIN,2020-05-07T00:00:00,0,0,12
2225,FOUNTAIN,2020-05-08T00:00:00,1,0,29
2226,FOUNTAIN,2020-05-09T00:00:00,1,0,3
2227,FOUNTAIN,2020-05-10T00:00:00,0,0,5
2228,FOUNTAIN,2020-05-11T00:00:00,0,0,23
2229,FOUNTAIN,2020-05-12T00:00:00,0,0,8
2230,FOUNTAIN,2020-05-13T00:00:00,0,0,11
2231,FOUNTAIN,2020-05-14T00:00:00,0,0,18
2232,FOUNTAIN,2020-05-15T00:00:00,0,0,25
2233,FOUNTAIN,2020-05-16T00:00:00,0,0,5
2234,FOUNTAIN,2020-05-17T00:00:00,0,0,3
2235,FOUNTAIN,2020-05-18T00:00:00,0,0,13
2236,FOUNTAIN,2020-05-19T00:00:00,0,0,18
2237,FOUNTAIN,2020-05-20T00:00:00,1,0,13
2238,FOUNTAIN,2020-05-21T00:00:00,0,0,29
2239,FOUNTAIN,2020-05-22T00:00:00,0,0,9
2240,FOUNTAIN,2020-05-23T00:00:00,1,0,10
2241,FOUNTAIN,2020-05-24T00:00:00,1,0,3
2242,FOUNTAIN,2020-05-25T00:00:00,0,0,5
2243,FOUNTAIN,2020-05-26T00:00:00,0,0,11
2244,FOUNTAIN,2020-05-27T00:00:00,0,0,11
2245,FOUNTAIN,2020-05-28T00:00:00,1,0,7
2246,FOUNTAIN,2020-05-29T00:00:00,1,0,19
2247,FOUNTAIN,2020-05-30T00:00:00,0,0,4
2248,FOUNTAIN,2020-05-31T00:00:00,0,0,4
2249,FOUNTAIN,2020-06-01T00:00:00,1,0,17
2250,FOUNTAIN,2020-06-02T00:00:00,0,0,8
2251,FOUNTAIN,2020-06-03T00:00:00,0,0,15
2252,FOUNTAIN,2020-06-04T00:00:00,0,0,12
2253,FOUNTAIN,2020-06-05T00:00:00,0,0,1
2254,FOUNTAIN,2020-06-06T00:00:00,1,0,0
2255,FRANKLIN,2020-02-29T00:00:00,0,0,0
2256,FRANKLIN,2020-03-02T00:00:00,0,0,0
2257,FRANKLIN,2020-03-03T00:00:00,0,0,0
2258,FRANKLIN,2020-03-04T00:00:00,0,0,0
2259,FRANKLIN,2020-03-05T00:00:00,0,0,0
2260,FRANKLIN,2020-03-06T00:00:00,0,0,0
2261,FRANKLIN,2020-03-07T00:00:00,0,0,0
2262,FRANKLIN,2020-03-08T00:00:00,0,0,0
2263,FRANKLIN,2020-03-09T00:00:00,0,0,0
2264,FRANKLIN,2020-03-10T00:00:00,0,0,0
2265,FRANKLIN,2020-03-11T00:00:00,0,0,1
2266,FRANKLIN,2020-03-12T00:00:00,0,0,0
2267,FRANKLIN,2020-03-13T00:00:00,0,0,2
2268,FRANKLIN,2020-03-14T00:00:00,0,0,1
2269,FRANKLIN,2020-03-15T00:00:00,0,0,2
2270,FRANKLIN,2020-03-16T00:00:00,2,0,5
2271,FRANKLIN,2020-03-17T00:00:00,0,0,4
2272,FRANKLIN,2020-03-18T00:00:00,0,0,7
2273,FRANKLIN,2020-03-19T00:00:00,0,0,15
2274,FRANKLIN,2020-03-20T00:00:00,0,0,6
2275,FRANKLIN,2020-03-21T00:00:00,2,0,4
2276,FRANKLIN,2020-03-22T00:00:00,0,0,6
2277,FRANKLIN,2020-03-23T00:00:00,5,0,7
2278,FRANKLIN,2020-03-24T00:00:00,0,1,6
2279,FRANKLIN,2020-03-25T00:00:00,7,0,7
2280,FRANKLIN,2020-03-26T00:00:00,7,0,13
