_id,ZIP_CD,PATIENT_COUNT,POPULATION,PERCENTAGE
71,47837,Suppressed,Suppressed,Suppressed
72,47855,Suppressed,Suppressed,Suppressed
73,47861,Suppressed,Suppressed,Suppressed
74,47866,Suppressed,Suppressed,Suppressed
75,47983,Suppressed,Suppressed,Suppressed
76,47994,Suppressed,Suppressed,Suppressed
77,46103,Suppressed,Suppressed,Suppressed
78,46348,Suppressed,Suppressed,Suppressed
79,46377,Suppressed,Suppressed,Suppressed
80,46379,Suppressed,Suppressed,Suppressed
81,46731,Suppressed,Suppressed,Suppressed
82,46799,Suppressed,Suppressed,Suppressed
83,46920,Suppressed,Suppressed,Suppressed
84,46943,Suppressed,Suppressed,Suppressed
85,47123,Suppressed,Suppressed,Suppressed
86,47162,Suppressed,Suppressed,Suppressed
87,47226,Suppressed,Suppressed,Suppressed
88,47524,Suppressed,Suppressed,Suppressed
89,47612,Suppressed,Suppressed,Suppressed
90,47854,Suppressed,Suppressed,Suppressed
91,47881,Suppressed,Suppressed,Suppressed
92,47955,Suppressed,Suppressed,Suppressed
93,47981,Suppressed,Suppressed,Suppressed
94,46915,Suppressed,Suppressed,Suppressed
95,46931,Suppressed,Suppressed,Suppressed
96,47116,Suppressed,Suppressed,Suppressed
97,47120,Suppressed,Suppressed,Suppressed
98,47351,Suppressed,Suppressed,Suppressed
99,47431,Suppressed,Suppressed,Suppressed
100,47522,Suppressed,Suppressed,Suppressed
101,47537,Suppressed,Suppressed,Suppressed
102,47590,Suppressed,Suppressed,Suppressed
103,47640,Suppressed,Suppressed,Suppressed
104,47849,Suppressed,Suppressed,Suppressed
105,47857,Suppressed,Suppressed,Suppressed
106,47942,Suppressed,Suppressed,Suppressed
107,47949,Suppressed,Suppressed,Suppressed
108,47965,Suppressed,Suppressed,Suppressed
109,46057,Suppressed,Suppressed,Suppressed
110,46058,90,2149,4.187900
111,46150,Suppressed,Suppressed,Suppressed
112,46791,Suppressed,Suppressed,Suppressed
113,46913,Suppressed,Suppressed,Suppressed
114,46959,Suppressed,Suppressed,Suppressed
115,46987,Suppressed,Suppressed,Suppressed
116,46988,Suppressed,Suppressed,Suppressed
117,47010,Suppressed,Suppressed,Suppressed
118,47036,Suppressed,Suppressed,Suppressed
119,47270,Suppressed,Suppressed,Suppressed
120,47280,Suppressed,Suppressed,Suppressed
121,47325,Suppressed,Suppressed,Suppressed
122,47385,23,1612,1.426700
123,47449,Suppressed,Suppressed,Suppressed
124,47451,Suppressed,Suppressed,Suppressed
125,47465,Suppressed,Suppressed,Suppressed
126,47529,Suppressed,Suppressed,Suppressed
127,47578,Suppressed,Suppressed,Suppressed
128,47584,Suppressed,Suppressed,Suppressed
129,47597,Suppressed,Suppressed,Suppressed
130,47876,Suppressed,Suppressed,Suppressed
131,47943,Suppressed,Suppressed,Suppressed
132,46070,43,2351,1.829000
133,46162,Suppressed,Suppressed,Suppressed
134,46175,Suppressed,Suppressed,Suppressed
135,46745,24,1841,1.303600
136,46759,Suppressed,Suppressed,Suppressed
137,46974,5,1699,0.294200
138,47011,Suppressed,Suppressed,Suppressed
139,47017,Suppressed,Suppressed,Suppressed
140,47110,Suppressed,Suppressed,Suppressed
141,47223,Suppressed,Suppressed,Suppressed
142,47234,Suppressed,Suppressed,Suppressed
143,47244,Suppressed,Suppressed,Suppressed
144,47427,Suppressed,Suppressed,Suppressed
145,47469,17,1749,0.971900
146,47513,11,1841,0.597500
147,47516,Suppressed,Suppressed,Suppressed
148,47521,Suppressed,Suppressed,Suppressed
149,47551,Suppressed,Suppressed,Suppressed
150,47585,Suppressed,Suppressed,Suppressed
151,47966,Suppressed,Suppressed,Suppressed
152,47967,Suppressed,Suppressed,Suppressed
153,46076,21,1696,1.238200
154,46216,32,1697,1.885600
155,46301,Suppressed,Suppressed,Suppressed
156,46340,Suppressed,Suppressed,Suppressed
157,46365,Suppressed,Suppressed,Suppressed
158,46747,18,2693,0.668300
159,47003,Suppressed,Suppressed,Suppressed
160,47142,Suppressed,Suppressed,Suppressed
161,47339,Suppressed,Suppressed,Suppressed
162,47342,20,2693,0.742600
163,47369,Suppressed,Suppressed,Suppressed
164,47387,Suppressed,Suppressed,Suppressed
165,47468,Suppressed,Suppressed,Suppressed
166,47470,9,1735,0.518700
167,47514,13,1559,0.833800
168,47535,Suppressed,Suppressed,Suppressed
169,47575,Suppressed,Suppressed,Suppressed
170,47577,Suppressed,Suppressed,Suppressed
171,47611,Suppressed,Suppressed,Suppressed
172,47619,14,1696,0.825400
173,47631,Suppressed,Suppressed,Suppressed
174,47637,9,1507,0.597200
175,47708,Suppressed,Suppressed,Suppressed
176,47832,Suppressed,Suppressed,Suppressed
177,47841,12,2138,0.561200
178,47929,Suppressed,Suppressed,Suppressed
179,47930,Suppressed,Suppressed,Suppressed
180,47974,Suppressed,Suppressed,Suppressed
181,46017,52,6025,0.863000
182,46035,Suppressed,Suppressed,Suppressed
183,46950,Suppressed,Suppressed,Suppressed
184,47135,Suppressed,Suppressed,Suppressed
185,47147,Suppressed,Suppressed,Suppressed
186,47163,18,1746,1.030900
187,47231,Suppressed,Suppressed,Suppressed
188,47264,Suppressed,Suppressed,Suppressed
189,47324,Suppressed,Suppressed,Suppressed
190,47360,17,1546,1.099600
191,47541,Suppressed,Suppressed,Suppressed
192,47557,Suppressed,Suppressed,Suppressed
193,47846,Suppressed,Suppressed,Suppressed
194,47848,19,1691,1.123500
195,47917,Suppressed,Suppressed,Suppressed
196,47921,Suppressed,Suppressed,Suppressed
197,47926,Suppressed,Suppressed,Suppressed
198,47940,Suppressed,Suppressed,Suppressed
199,47989,Suppressed,Suppressed,Suppressed
200,46068,21,2850,0.736800
201,46105,22,1928,1.141000
202,46156,Suppressed,Suppressed,Suppressed
203,46165,Suppressed,Suppressed,Suppressed
204,46531,Suppressed,Suppressed,Suppressed
205,46571,84,5532,1.518400
206,46702,9,2304,0.390600
207,46764,Suppressed,Suppressed,Suppressed
208,46766,Suppressed,Suppressed,Suppressed
209,46776,Suppressed,Suppressed,Suppressed
210,46788,30,3260,0.920200
211,46990,Suppressed,Suppressed,Suppressed
212,47038,9,1504,0.598400
213,47166,Suppressed,Suppressed,Suppressed
214,47281,Suppressed,Suppressed,Suppressed
215,47345,Suppressed,Suppressed,Suppressed
216,47352,Suppressed,Suppressed,Suppressed
217,47515,Suppressed,Suppressed,Suppressed
218,47531,Suppressed,Suppressed,Suppressed
219,47561,11,1588,0.692600
220,47588,Suppressed,Suppressed,Suppressed
221,47649,Suppressed,Suppressed,Suppressed
222,47833,Suppressed,Suppressed,Suppressed
223,47840,8,1500,0.533300
224,47858,Suppressed,Suppressed,Suppressed
225,47862,9,1610,0.559000
226,47941,Suppressed,Suppressed,Suppressed
227,47951,13,2252,0.577200
228,47968,Suppressed,Suppressed,Suppressed
229,47992,Suppressed,Suppressed,Suppressed
230,46049,Suppressed,Suppressed,Suppressed
231,46133,Suppressed,Suppressed,Suppressed
232,46147,38,3264,1.164200
233,46180,Suppressed,Suppressed,Suppressed
234,46763,11,1631,0.674400
235,46941,Suppressed,Suppressed,Suppressed
236,46986,13,1915,0.678800
237,46991,11,1797,0.612100
238,47115,20,2622,0.762700
239,47145,11,1998,0.550500
240,47230,23,2029,1.133500
241,47272,40,2041,1.959800
242,47273,10,1849,0.540800
243,47357,Suppressed,Suppressed,Suppressed
244,47373,8,2226,0.359300
245,47436,10,1663,0.601300
246,47527,32,1897,1.686800
247,47579,21,2659,0.789700
248,47581,38,3883,0.978600
249,47850,22,2456,0.895700
250,47922,23,1623,1.417100
251,47950,Suppressed,Suppressed,Suppressed
252,47977,10,2206,0.453300
253,47995,11,1743,0.631000
254,46030,30,3308,0.906800
255,46056,16,2246,0.712300
256,46065,29,3669,0.790400
257,46149,10,1890,0.529100
258,46374,Suppressed,Suppressed,Suppressed
259,46510,26,3631,0.716000
260,46532,18,1905,0.944800
261,46543,77,3654,2.107200
262,46737,32,7068,0.452700
263,46760,Suppressed,Suppressed,Suppressed
264,46917,21,1853,1.133200
265,46982,25,2573,0.971600
266,47326,10,2295,0.435700
267,47358,Suppressed,Suppressed,Suppressed
268,47523,36,3435,1.048000
269,47532,62,4627,1.339900
270,47598,18,3418,0.526600
271,47847,Suppressed,Suppressed,Suppressed
272,47859,Suppressed,Suppressed,Suppressed
273,47928,13,2047,0.635000
274,47948,Suppressed,Suppressed,Suppressed
275,47991,Suppressed,Suppressed,Suppressed
276,46039,Suppressed,Suppressed,Suppressed
277,46171,7,1695,0.412900
278,46524,31,2326,1.332700
279,46705,7,1583,0.442100
280,46730,Suppressed,Suppressed,Suppressed
281,46794,12,1587,0.756100
282,46798,6,1661,0.361200
283,46911,Suppressed,Suppressed,Suppressed
284,46939,18,2101,0.856700
285,46960,Suppressed,Suppressed,Suppressed
286,46979,58,4733,1.225400
287,46985,Suppressed,Suppressed,Suppressed
288,47020,Suppressed,Suppressed,Suppressed
289,47023,14,1636,0.855700
290,47030,29,1636,1.772600
291,47031,48,5368,0.894100
292,47037,27,4333,0.623100
293,47042,27,4504,0.599400
294,47137,Suppressed,Suppressed,Suppressed
295,47141,17,1668,1.019100
296,47175,Suppressed,Suppressed,Suppressed
297,47340,23,2914,0.789200
298,47341,14,2283,0.613200
299,47346,31,4082,0.759400
300,47356,58,5781,1.003200
301,47393,7,1704,0.410700
302,47456,Suppressed,Suppressed,Suppressed
303,47564,Suppressed,Suppressed,Suppressed
304,47615,15,1611,0.931000
305,46051,20,2826,0.707700
306,46160,37,6421,0.576200
307,46186,8,1753,0.456300
308,46205,416,25356,1.640600
309,46278,135,8197,1.646900
310,46311,505,20816,2.426000
311,46542,61,4198,1.453000
312,46555,28,2835,0.987600
313,46770,13,2716,0.478600
314,46773,24,3662,0.655300
315,46933,60,6414,0.935400
316,47032,46,3289,1.398600
317,47040,72,5480,1.313800
318,47041,57,6125,0.930600
319,47043,36,5250,0.685700
320,47124,50,4264,1.172600
321,47138,29,4373,0.663100
322,47164,32,3779,0.846700
323,47232,35,2839,1.232800
324,47320,23,4134,0.556300
325,47383,38,2960,1.283700
326,47394,30,8470,0.354100
327,47459,22,3795,0.579700
328,47471,26,2727,0.953400
329,47558,84,4406,1.906400
330,47613,23,2679,0.858500
331,47648,55,4373,1.257700
332,47868,20,2937,0.680900
333,47918,22,6321,0.348000
334,46148,40,5097,0.784700
335,46320,310,15508,1.998900
336,46327,262,12153,2.155800
337,46346,Suppressed,Suppressed,Suppressed
338,46349,27,3336,0.809300
339,46504,37,3413,1.084000
340,46554,52,4942,1.052200
341,46573,111,3565,3.113600
342,46590,59,4908,1.202100
343,46732,56,3169,1.767100
344,46740,17,4060,0.418700
345,46741,40,4647,0.860700
346,46746,86,4036,2.130800
347,46779,16,2166,0.738600
348,46785,7,1542,0.453900
349,46787,26,3893,0.667800
350,46910,63,3360,1.875000
351,46914,23,4908,0.468600
352,46928,28,4951,0.565500
353,46929,33,3214,1.026700
354,46938,27,3200,0.843700
355,47024,36,3226,1.115900
356,47118,13,3502,0.371200
357,47283,43,3386,1.269900
358,47305,22,4106,0.535800
359,47353,46,5879,0.782400
360,47405,6,4427,0.135500
361,47454,138,7688,1.795000
362,47638,40,3577,1.118200
363,47639,63,4069,1.548200
364,47725,227,15851,1.432000
365,47901,36,3518,1.023300
366,47923,43,3494,1.230600
367,47954,28,2220,1.261200
368,47993,23,3918,0.587000
369,46001,120,10459,1.147300
370,46048,16,2406,0.665000
371,46120,56,5954,0.940500
372,46130,23,2508,0.917000
373,46172,18,2427,0.741600
374,46182,55,1927,2.854100
375,46201,431,30962,1.392000
376,46382,19,2108,0.901300
377,46409,122,8932,1.365800
378,46570,Suppressed,Suppressed,Suppressed
379,46919,20,2390,0.836800
380,47108,19,2463,0.771400
381,47125,16,1658,0.965000
382,47177,Suppressed,Suppressed,Suppressed
383,47227,10,1598,0.625700
384,47235,10,1784,0.560500
385,47380,19,2004,0.948100
386,47384,15,2000,0.750000
387,47462,48,4871,0.985400
388,47713,204,11032,1.849100
389,47946,23,2044,1.125200
390,47975,Suppressed,Suppressed,Suppressed
391,47990,9,1627,0.553100
392,46041,388,23891,1.624000
393,46118,59,5015,1.176400
394,46167,88,6336,1.388800
395,46168,745,30309,2.458000
396,46204,320,5125,6.243900
397,46241,528,30670,1.721500
398,46268,482,24965,1.930700
399,46322,347,23727,1.462400
400,46342,566,31244,1.811500
401,46375,388,23820,1.628800
402,46530,446,30614,1.456800
403,46534,114,11263,1.012100
404,46601,105,6090,1.724100
405,46613,303,10893,2.781600
406,46748,70,5134,1.363400
407,46765,54,5341,1.011000
408,46774,172,16008,1.074400
409,46795,79,5608,1.408700
410,46802,136,11086,1.226700
411,46989,47,5195,0.904700
412,46992,90,16759,0.537000
413,47220,47,5652,0.831500
414,47330,47,5755,0.816600
415,47610,45,5195,0.866200
416,47660,36,4934,0.729600
417,47904,188,16277,1.155000
418,47932,33,5357,0.616000
419,46034,47,6730,0.698300
420,46122,163,14671,1.111000
421,46176,375,27816,1.348100
422,46229,489,27262,1.793700
423,46310,181,13565,1.334300
424,46403,168,12601,1.333200
425,46507,156,9128,1.709000
426,46561,173,13343,1.296500
427,46565,168,7950,2.113200
428,46574,83,8339,0.995300
429,46635,81,6654,1.217300
430,46701,66,7979,0.827100
431,46711,15,7698,0.194800
432,46723,36,7692,0.468000
433,46738,62,7918,0.783000
434,46809,87,8947,0.972300
435,46814,162,12281,1.319100
436,46923,163,8048,2.025300
437,47167,124,15014,0.825800
438,47807,170,13045,1.303100
439,47872,34,8890,0.382400
440,47882,128,8430,1.518300
441,46031,18,2161,0.832900
442,46052,305,22060,1.382500
443,46113,155,14063,1.102100
444,46163,133,11963,1.111700
445,46164,26,3957,0.657000
446,46166,13,2306,0.563700
447,46184,138,11806,1.168800
448,46217,492,29358,1.675800
449,46225,104,7319,1.420900
450,46260,714,32406,2.203200
451,46303,163,14170,1.150300
452,46390,15,2796,0.536400
453,46501,39,3856,1.011400
454,46538,33,3867,0.853300
455,46784,24,2236,1.073300
456,46797,25,3957,0.631700
457,46803,183,9758,1.875300
458,46805,409,21306,1.919600
459,46816,470,18116,2.594300
460,46845,246,22117,1.112200
461,46901,479,37633,1.272800
462,46951,11,2170,0.506900
463,46978,17,2059,0.825600
464,46996,56,7139,0.784400
465,47102,94,7255,1.295600
466,47229,40,3231,1.238000
467,47265,220,20911,1.052000
468,47334,34,3263,1.041900
469,47336,16,3807,0.420200
470,47359,14,3143,0.445400
471,47433,20,4025,0.496800
472,47448,53,7505,0.706100
473,47520,19,3267,0.581500
474,47970,16,2034,0.786600
475,47987,14,4049,0.345700
476,46071,32,3417,0.936400
477,46075,77,2913,2.643300
478,46157,20,3639,0.549600
479,46161,58,2655,2.184500
480,46511,59,4435,1.330300
481,46536,47,3445,1.364200
482,46619,730,21408,3.409900
483,46710,84,4679,1.795200
484,46792,17,3499,0.485800
485,46932,26,3448,0.754000
486,47106,60,4718,1.271700
487,47117,43,4429,0.970800
488,47129,420,19527,2.150800
489,47161,31,3735,0.829900
490,47250,150,21944,0.683500
491,47432,47,4537,1.035900
492,47512,32,3981,0.803800
493,47633,39,2542,1.534200
494,47634,11,2382,0.461700
495,47666,Suppressed,Suppressed,Suppressed
496,47710,228,19527,1.167600
497,47803,275,21102,1.303100
498,47879,57,3302,1.726200
499,47920,16,2414,0.662800
500,46016,173,19225,0.899800
501,46062,381,29730,1.281500
502,46128,16,1949,0.820900
503,46135,285,20992,1.357600
504,46236,420,27294,1.538700
505,46312,843,29698,2.838500
506,46323,477,22743,2.097300
507,46356,184,17524,1.049900
508,46614,476,29573,1.609500
509,46743,21,1971,1.065400
510,46750,135,27221,0.495900
511,46793,25,4292,0.582400
512,46804,243,27245,0.891900
513,46825,395,27931,1.414100
514,46952,201,20308,0.989700
515,47018,73,4275,1.707600
516,47240,310,20832,1.488000
517,47260,16,1911,0.837200
518,47302,164,27592,0.594300
519,47327,35,4597,0.761300
520,47338,20,2827,0.707400
521,47355,6,2885,0.207900
522,47406,109,4730,2.304400
523,47421,255,27831,0.916200
524,47443,Suppressed,Suppressed,Suppressed
525,47562,73,4658,1.567100
526,47715,408,27063,1.507500
527,47933,326,27937,1.166900
528,47957,18,1894,0.950300
529,47963,11,1949,0.564300
530,47971,23,1865,1.233200
531,46077,374,24512,1.525700
532,46158,261,23053,1.132100
533,46208,343,22239,1.542300
534,46214,512,24306,2.106400
535,46218,550,29028,1.894700
536,46221,393,26393,1.489000
537,46234,439,24810,1.769400
538,46256,325,23647,1.374300
539,46304,238,24207,0.983100
540,46321,386,23603,1.635300
541,46324,484,23165,2.089300
542,46517,791,23764,3.328500
543,46528,813,26104,3.114400
544,46563,591,23599,2.504300
545,46580,336,21338,1.574600
546,46725,147,23080,0.636900
547,46806,670,23560,2.843800
548,46815,311,26522,1.172600
549,46947,1750,28866,6.062400
550,46953,270,24177,1.116700
551,46970,253,23766,1.064500
552,47025,271,22932,1.181700
553,47274,560,28770,1.946400
554,47331,319,23429,1.361500
555,47408,222,24776,0.896000
556,47712,318,26012,1.222500
557,46074,351,26745,1.312300
558,46143,699,48555,1.439600
559,46239,454,25345,1.791200
560,46545,295,25082,1.176100
561,46628,520,25650,2.027200
562,47130,647,44722,1.446700
563,47150,759,47472,1.598800
564,47201,572,41662,1.372900
565,47203,332,25806,1.286500
566,47303,411,25365,1.620300
567,47374,419,46875,0.893800
568,47401,312,41011,0.760700
569,47404,223,21026,1.060500
570,47546,415,21009,1.975300
571,47591,231,26770,0.862900
572,46032,690,42234,1.633700
573,46226,825,43904,1.879000
574,46227,944,57086,1.653600
575,46307,1010,60619,1.666100
576,46350,378,43650,0.865900
577,46360,406,43625,0.930600
578,46516,1075,33501,3.208800
579,46835,430,33604,1.279600
580,47906,427,66972,0.637500
581,46033,405,34889,1.160800
582,46037,682,35891,1.900100
583,46038,597,37723,1.582500
584,46060,462,34708,1.331100
585,46112,554,33662,1.645700
586,46123,600,31754,1.889500
587,46131,438,31036,1.411200
588,46140,451,38543,1.170100
589,46142,513,30413,1.686700
590,46151,263,30921,0.850500
591,46203,536,38950,1.376100
592,46219,648,33930,1.909800
593,46220,544,34830,1.561800
594,46222,802,34044,2.355700
595,46224,902,35094,2.570200
596,46235,665,30825,2.157300
597,46237,680,39624,1.716100
598,46254,854,38095,2.241700
599,46368,512,38691,1.323300
600,46383,409,39687,1.030500
601,46385,421,38866,1.083200
602,46410,775,38340,2.021300
603,46514,906,40263,2.250200
604,46526,1087,30671,3.544000
605,46544,355,30759,1.154100
606,46902,392,35697,1.098100
607,47304,344,30516,1.127200
608,47362,452,30243,1.494500
609,47403,234,30955,0.755900
610,47630,536,34423,1.557000
611,47711,392,31457,1.246100
612,47714,499,34107,1.463000
613,47802,489,34532,1.416000
614,47905,427,38910,1.097400
615,47909,463,39373,1.175900
616,46069,62,6664,0.930300
617,46072,127,9324,1.362000
618,46280,89,6793,1.310100
619,46402,106,6726,1.575900
620,46552,110,6834,1.609500
621,46556,246,7314,3.363400
622,46567,123,9405,1.307800
623,46777,59,6259,0.942600
624,46783,41,6396,0.641000
625,47060,72,6448,1.116600
626,47165,57,6438,0.885300
627,47306,39,6189,0.630100
628,47396,141,7030,2.005600
629,47441,194,9269,2.092900
630,47567,67,6021,1.112700
631,47885,108,9009,1.198800
632,46050,18,1706,1.055000
633,46115,12,1933,0.620700
634,46124,101,8127,1.242700
635,46371,33,3599,0.916900
636,46391,252,9726,2.590900
637,46392,73,7957,0.917400
638,46406,163,9900,1.646400
639,46539,27,2298,1.174900
640,46553,72,3428,2.100300
641,46617,314,9601,3.270400
642,46742,14,3488,0.401300
643,46767,300,8564,3.503000
644,46772,Suppressed,Suppressed,Suppressed
645,46819,119,8765,1.357600
646,46926,23,1708,1.346600
647,46940,14,2548,0.549400
648,46962,84,9728,0.863400
649,47022,24,3358,0.714700
650,47143,45,3015,1.492500
651,47348,62,9828,0.630800
652,47424,66,9525,0.692900
653,47429,52,7986,0.651100
654,47542,249,9622,2.587800
655,47553,110,8495,1.294800
656,47665,35,3637,0.962300
657,47838,31,4081,0.759600
658,47874,32,3414,0.937300
659,47944,15,3623,0.414000
660,46044,17,2965,0.573300
661,46064,219,17148,1.277100
662,46106,76,5928,1.282000
663,46121,40,5276,0.758100
664,46126,51,4668,1.092500
665,46181,49,4832,1.014000
666,46202,440,16335,2.693600
667,46347,31,4760,0.651200
668,46366,40,5791,0.690700
669,46404,363,17326,2.095100
670,46408,269,17030,1.579500
671,46562,44,4788,0.918900
672,46616,103,5667,1.817500
673,46721,64,5058,1.265300
674,46807,225,16072,1.399900
675,46936,76,5922,1.283300
676,46994,48,2684,1.788300
677,47126,42,4250,0.988200
678,47136,63,4178,1.507800
679,47140,22,2669,0.824200
680,47172,264,16059,1.643900
681,47243,39,5951,0.655300
682,47246,44,4342,1.013300
683,47368,29,2845,1.019300
684,47390,69,5310,1.299400
685,47438,61,4798,1.271300
686,47452,43,5359,0.802300
687,47635,41,5671,0.722900
688,47809,9,2687,0.334900
689,47952,22,2798,0.786200
690,47959,92,2822,3.260000
691,46011,125,16770,0.745300
692,46012,220,19414,1.133200
693,46013,149,17876,0.833500
694,46228,282,14755,1.911200
695,46240,340,18731,1.815100
696,46250,312,18546,1.682300
697,46319,245,18404,1.331200
698,46637,364,15314,2.376900
699,46703,192,18029,1.064900
700,46706,180,18630,0.966100
701,46733,119,18777,0.633700
702,46755,238,15062,1.580100
703,46808,191,19309,0.989100
704,46818,180,18790,0.957900
705,46975,117,14691,0.796400
706,47112,273,16722,1.632500
707,47170,182,14795,1.230100
708,47501,281,17535,1.602500
709,47720,269,17413,1.544800
710,47834,190,19215,0.988800
711,47960,254,15003,1.692900
712,46036,110,11663,0.943100
713,46040,178,9944,1.790000
714,46055,183,10193,1.795300
715,46173,87,11190,0.777400
716,46231,202,10440,1.934800
717,46259,130,11617,1.119000
718,46341,98,10426,0.939900
719,46373,216,13859,1.558500
720,46405,156,11746,1.328100
721,46506,151,10070,1.499500
722,46540,264,11702,2.256000
723,46615,198,14609,1.355300
724,46714,107,14645,0.730600
725,46761,173,12039,1.436900
726,47001,76,10422,0.729200
727,47006,99,11727,0.844200
728,47012,143,10188,1.403600
729,47111,229,14533,1.575700
730,47119,139,10911,1.273900
731,47122,128,9979,1.282600
732,47371,93,12226,0.760600
733,47446,129,9990,1.291200
734,47460,64,11471,0.557900
735,47586,109,10932,0.997000
736,47601,137,13896,0.985800
737,47620,104,13427,0.774500
738,47804,139,11020,1.261300
739,47842,69,10085,0.684100
740,47978,86,11793,0.729200
741,46107,180,12774,1.409100
742,46394,241,12258,1.966000
743,46407,193,12656,1.524900
744,46550,260,12311,2.111900
745,46582,192,12378,1.551100
746,47670,113,12352,0.914800
747,47805,142,12852,1.104800
