_id,ZIP_CD,PATIENT_COUNT,POPULATION,PERCENTAGE
299,47918,10,6321,0.158200
300,46148,21,5097,0.412000
301,46320,205,15508,1.321800
302,46327,176,12153,1.448200
303,46346,Suppressed,Suppressed,Suppressed
304,46349,16,3336,0.479600
305,46504,27,3413,0.791000
306,46554,23,4942,0.465300
307,46573,58,3565,1.626900
308,46590,39,4908,0.794600
309,46732,33,3169,1.041300
310,46740,Suppressed,Suppressed,Suppressed
311,46741,32,4647,0.688600
312,46746,48,4036,1.189200
313,46779,6,2166,0.277000
314,46785,5,1542,0.324200
315,46787,16,3893,0.410900
316,46910,29,3360,0.863000
317,46914,8,4908,0.162900
318,46928,11,4951,0.222100
319,46929,17,3214,0.528900
320,46938,13,3200,0.406200
321,47024,14,3226,0.433900
322,47118,7,3502,0.199800
323,47283,24,3386,0.708800
324,47305,7,4106,0.170400
325,47353,13,5879,0.221100
326,47405,Suppressed,Suppressed,Suppressed
327,47454,99,7688,1.287700
328,47638,21,3577,0.587000
329,47639,25,4069,0.614400
330,47725,100,15851,0.630800
331,47901,24,3518,0.682200
332,47923,11,3494,0.314800
333,47954,13,2220,0.585500
334,47993,10,3918,0.255200
335,46001,40,10459,0.382400
336,46048,9,2406,0.374000
337,46120,35,5954,0.587800
338,46130,12,2508,0.478400
339,46172,11,2427,0.453200
340,46182,38,1927,1.971900
341,46201,313,30962,1.010900
342,46382,5,2108,0.237100
343,46409,82,8932,0.918000
344,46570,Suppressed,Suppressed,Suppressed
345,46919,10,2390,0.418400
346,47108,9,2463,0.365400
347,47125,6,1658,0.361800
348,47177,Suppressed,Suppressed,Suppressed
349,47227,Suppressed,Suppressed,Suppressed
350,47235,7,1784,0.392300
351,47380,8,2004,0.399200
352,47384,Suppressed,Suppressed,Suppressed
353,47462,22,4871,0.451600
354,47713,81,11032,0.734200
355,47946,10,2044,0.489200
356,47975,Suppressed,Suppressed,Suppressed
357,47990,6,1627,0.368700
358,46041,261,23891,1.092400
359,46118,37,5015,0.737700
360,46167,33,6336,0.520800
361,46168,554,30309,1.827800
362,46204,220,5125,4.292600
363,46241,360,30670,1.173700
364,46268,354,24965,1.417900
365,46322,216,23727,0.910300
366,46342,362,31244,1.158600
367,46375,255,23820,1.070500
368,46530,185,30614,0.604200
369,46534,77,11263,0.683600
370,46601,71,6090,1.165800
371,46613,141,10893,1.294400
372,46748,33,5134,0.642700
373,46765,23,5341,0.430600
374,46774,88,16008,0.549700
375,46795,61,5608,1.087700
376,46802,79,11086,0.712600
377,46989,25,5195,0.481200
378,46992,47,16759,0.280400
379,47220,28,5652,0.495300
380,47330,13,5755,0.225800
381,47610,15,5195,0.288700
382,47660,12,4934,0.243200
383,47904,109,16277,0.669600
384,47932,10,5357,0.186600
385,46034,17,6730,0.252600
386,46122,80,14671,0.545200
387,46176,286,27816,1.028100
388,46229,326,27262,1.195800
389,46310,110,13565,0.810900
390,46403,90,12601,0.714200
391,46507,101,9128,1.106400
392,46561,81,13343,0.607000
393,46565,153,7950,1.924500
394,46574,35,8339,0.419700
395,46635,37,6654,0.556000
396,46701,39,7979,0.488700
397,46711,10,7698,0.129900
398,46723,17,7692,0.221000
399,46738,31,7918,0.391500
400,46809,47,8947,0.525300
401,46814,60,12281,0.488500
402,46923,56,8048,0.695800
403,47167,32,15014,0.213100
404,47807,28,13045,0.214600
405,47872,17,8890,0.191200
406,47882,24,8430,0.284600
407,46031,6,2161,0.277600
408,46052,206,22060,0.933800
409,46113,78,14063,0.554600
410,46163,80,11963,0.668700
411,46164,16,3957,0.404300
412,46166,6,2306,0.260100
413,46184,72,11806,0.609800
414,46217,296,29358,1.008200
415,46225,50,7319,0.683100
416,46260,550,32406,1.697200
417,46303,89,14170,0.628000
418,46390,Suppressed,Suppressed,Suppressed
419,46501,28,3856,0.726100
420,46538,17,3867,0.439600
421,46784,10,2236,0.447200
422,46797,17,3957,0.429600
423,46803,119,9758,1.219500
424,46805,279,21306,1.309400
425,46816,368,18116,2.031300
426,46845,92,22117,0.415900
427,46901,264,37633,0.701500
428,46951,7,2170,0.322500
429,46978,7,2059,0.339900
430,46996,37,7139,0.518200
431,47102,40,7255,0.551300
432,47229,25,3231,0.773700
433,47265,142,20911,0.679000
434,47334,7,3263,0.214500
435,47336,Suppressed,Suppressed,Suppressed
436,47359,11,3143,0.349900
437,47433,10,4025,0.248400
438,47448,22,7505,0.293100
439,47520,12,3267,0.367300
440,47970,9,2034,0.442400
441,47987,9,4049,0.222200
442,46071,22,3417,0.643800
443,46075,42,2913,1.441800
444,46157,13,3639,0.357200
445,46161,47,2655,1.770200
446,46511,19,4435,0.428400
447,46536,20,3445,0.580500
448,46619,398,21408,1.859100
449,46710,52,4679,1.111300
450,46792,11,3499,0.314300
451,46932,17,3448,0.493000
452,47106,16,4718,0.339100
453,47117,15,4429,0.338600
454,47129,228,19527,1.167600
455,47161,17,3735,0.455100
456,47250,83,21944,0.378200
457,47432,14,4537,0.308500
458,47512,6,3981,0.150700
459,47633,Suppressed,Suppressed,Suppressed
460,47634,6,2382,0.251800
461,47666,Suppressed,Suppressed,Suppressed
462,47710,69,19527,0.353300
463,47803,70,21102,0.331700
464,47879,5,3302,0.151400
465,47920,6,2414,0.248500
466,46016,97,19225,0.504500
467,46062,169,29730,0.568400
468,46128,6,1949,0.307800
469,46135,94,20992,0.447700
470,46236,235,27294,0.860900
471,46312,536,29698,1.804800
472,46323,297,22743,1.305800
473,46356,86,17524,0.490700
474,46614,222,29573,0.750600
475,46743,11,1971,0.558000
476,46750,81,27221,0.297500
477,46793,17,4292,0.396000
478,46804,97,27245,0.356000
479,46825,244,27931,0.873500
480,46952,100,20308,0.492400
481,47018,47,4275,1.099400
482,47240,204,20832,0.979200
483,47260,7,1911,0.366300
484,47302,70,27592,0.253600
485,47327,5,4597,0.108700
486,47338,7,2827,0.247600
487,47355,5,2885,0.173300
488,47406,Suppressed,Suppressed,Suppressed
489,47421,140,27831,0.503000
490,47443,Suppressed,Suppressed,Suppressed
491,47562,35,4658,0.751300
492,47715,135,27063,0.498800
493,47933,226,27937,0.808900
494,47957,8,1894,0.422300
495,47963,5,1949,0.256500
496,47971,13,1865,0.697000
497,46077,189,24512,0.771000
498,46158,149,23053,0.646300
499,46208,211,22239,0.948700
500,46214,378,24306,1.555100
501,46218,433,29028,1.491600
502,46221,255,26393,0.966100
503,46234,267,24810,1.076100
504,46256,182,23647,0.769600
505,46304,93,24207,0.384100
506,46321,256,23603,1.084600
507,46324,339,23165,1.463400
508,46517,549,23764,2.310200
509,46528,540,26104,2.068600
510,46563,433,23599,1.834800
511,46580,182,21338,0.852900
512,46725,78,23080,0.337900
513,46806,483,23560,2.050000
514,46815,146,26522,0.550400
515,46947,1578,28866,5.466600
516,46953,160,24177,0.661700
517,46970,152,23766,0.639500
518,47025,157,22932,0.684600
519,47274,412,28770,1.432000
520,47331,108,23429,0.460900
521,47408,52,24776,0.209800
522,47712,111,26012,0.426700
523,46074,144,26745,0.538400
524,46143,429,48555,0.883500
525,46239,257,25345,1.014000
526,46545,141,25082,0.562100
527,46628,263,25650,1.025300
528,47130,224,44722,0.500800
529,47150,319,47472,0.671900
530,47201,342,41662,0.820800
531,47203,191,25806,0.740100
532,47303,131,25365,0.516400
533,47374,132,46875,0.281600
534,47401,108,41011,0.263300
535,47404,90,21026,0.428000
536,47546,181,21009,0.861500
537,47591,55,26770,0.205400
538,46032,349,42234,0.826300
539,46226,572,43904,1.302800
540,46227,646,57086,1.131600
541,46307,608,60619,1.002900
542,46350,146,43650,0.334400
543,46360,226,43625,0.518000
544,46516,719,33501,2.146200
545,46835,231,33604,0.687400
546,47906,147,66972,0.219400
547,46033,146,34889,0.418400
548,46037,276,35891,0.768900
549,46038,265,37723,0.702400
550,46060,220,34708,0.633800
551,46112,316,33662,0.938700
552,46123,358,31754,1.127400
553,46131,339,31036,1.092200
554,46140,277,38543,0.718600
555,46142,377,30413,1.239600
556,46151,153,30921,0.494800
557,46203,328,38950,0.842100
558,46219,475,33930,1.399900
559,46220,318,34830,0.913000
560,46222,613,34044,1.800600
561,46224,678,35094,1.931900
562,46235,465,30825,1.508500
563,46237,433,39624,1.092700
564,46254,563,38095,1.477800
565,46368,274,38691,0.708100
566,46383,213,39687,0.536600
567,46385,190,38866,0.488800
568,46410,461,38340,1.202300
569,46514,581,40263,1.443000
570,46526,775,30671,2.526800
571,46544,158,30759,0.513600
572,46902,205,35697,0.574200
573,47304,105,30516,0.344000
574,47362,223,30243,0.737300
575,47403,83,30955,0.268100
576,47630,209,34423,0.607100
577,47711,133,31457,0.422700
578,47714,205,34107,0.601000
579,47802,97,34532,0.280800
580,47905,239,38910,0.614200
581,47909,260,39373,0.660300
582,46069,23,6664,0.345100
583,46072,18,9324,0.193000
584,46280,50,6793,0.736000
585,46402,72,6726,1.070400
586,46552,45,6834,0.658400
587,46556,Suppressed,Suppressed,Suppressed
588,46567,48,9405,0.510300
589,46777,24,6259,0.383400
590,46783,12,6396,0.187600
591,47060,31,6448,0.480700
592,47165,16,6438,0.248500
593,47306,Suppressed,Suppressed,Suppressed
594,47396,84,7030,1.194800
595,47441,139,9269,1.499600
596,47567,10,6021,0.166000
597,47885,12,9009,0.133200
598,46050,5,1706,0.293000
599,46115,7,1933,0.362100
600,46124,75,8127,0.922800
601,46371,8,3599,0.222200
602,46391,216,9726,2.220800
603,46392,21,7957,0.263900
604,46406,105,9900,1.060600
605,46539,14,2298,0.609200
606,46553,37,3428,1.079300
607,46617,122,9601,1.270700
608,46742,Suppressed,Suppressed,Suppressed
609,46767,222,8564,2.592200
610,46772,Suppressed,Suppressed,Suppressed
611,46819,44,8765,0.501900
612,46926,15,1708,0.878200
613,46940,Suppressed,Suppressed,Suppressed
614,46962,51,9728,0.524200
615,47022,13,3358,0.387100
616,47143,21,3015,0.696500
617,47348,31,9828,0.315400
618,47424,29,9525,0.304400
619,47429,32,7986,0.400700
620,47542,131,9622,1.361400
621,47553,22,8495,0.258900
622,47665,24,3637,0.659800
623,47838,13,4081,0.318500
624,47874,5,3414,0.146400
625,47944,5,3623,0.138000
626,46044,7,2965,0.236000
627,46064,144,17148,0.839700
628,46106,36,5928,0.607200
629,46121,24,5276,0.454800
630,46126,36,4668,0.771200
631,46181,38,4832,0.786400
632,46202,290,16335,1.775300
633,46347,19,4760,0.399100
634,46366,16,5791,0.276200
635,46404,238,17326,1.373600
636,46408,177,17030,1.039300
637,46562,26,4788,0.543000
638,46616,43,5667,0.758700
639,46721,25,5058,0.494200
640,46807,140,16072,0.871000
641,46936,46,5922,0.776700
642,46994,31,2684,1.154900
643,47126,19,4250,0.447000
644,47136,15,4178,0.359000
645,47140,7,2669,0.262200
646,47172,115,16059,0.716100
647,47243,20,5951,0.336000
648,47246,26,4342,0.598800
649,47368,12,2845,0.421700
650,47390,28,5310,0.527300
651,47438,12,4798,0.250100
652,47452,14,5359,0.261200
653,47635,19,5671,0.335000
654,47952,7,2798,0.250100
655,47959,73,2822,2.586800
656,46011,64,16770,0.381600
657,46012,137,19414,0.705600
658,46013,78,17876,0.436300
659,46228,166,14755,1.125000
660,46240,200,18731,1.067700
661,46250,173,18546,0.932800
662,46319,157,18404,0.853000
663,46637,92,15314,0.600700
664,46703,93,18029,0.515800
665,46706,85,18630,0.456200
666,46733,21,18777,0.111800
667,46755,156,15062,1.035700
668,46808,123,19309,0.637000
669,46818,89,18790,0.473600
670,46975,48,14691,0.326700
671,47112,138,16722,0.825200
672,47170,116,14795,0.784000
673,47501,97,17535,0.553100
674,47720,86,17413,0.493800
675,47834,56,19215,0.291400
676,47960,165,15003,1.099700
677,46036,28,11663,0.240000
678,46040,93,9944,0.935200
679,46055,96,10193,0.941800
680,46173,37,11190,0.330600
681,46231,139,10440,1.331400
682,46259,77,11617,0.662800
683,46341,63,10426,0.604200
684,46373,139,13859,1.002900
685,46405,93,11746,0.791700
686,46506,90,10070,0.893700
687,46540,190,11702,1.623600
688,46615,89,14609,0.609200
689,46714,42,14645,0.286700
690,46761,134,12039,1.113000
691,47001,25,10422,0.239800
692,47006,70,11727,0.596900
693,47012,62,10188,0.608500
694,47111,74,14533,0.509100
695,47119,50,10911,0.458200
696,47122,37,9979,0.370700
697,47371,58,12226,0.474300
698,47446,78,9990,0.780700
699,47460,30,11471,0.261500
700,47586,86,10932,0.786600
701,47601,46,13896,0.331000
702,47620,42,13427,0.312800
703,47804,30,11020,0.272200
704,47842,13,10085,0.128900
705,47978,43,11793,0.364600
706,46107,108,12774,0.845400
707,46394,149,12258,1.215500
708,46407,121,12656,0.956000
709,46550,179,12311,1.453900
710,46582,120,12378,0.969400
711,47670,53,12352,0.429000
712,47805,23,12852,0.178900
