_id,ZIP_CD,PATIENT_COUNT,POPULATION,PERCENTAGE
300,46787,15,3893,0.385300
301,46910,20,3360,0.595200
302,46914,8,4908,0.162900
303,46928,7,4951,0.141300
304,46929,16,3214,0.497800
305,46938,11,3200,0.343700
306,47024,13,3226,0.402900
307,47118,6,3502,0.171300
308,47283,23,3386,0.679200
309,47305,Suppressed,Suppressed,Suppressed
310,47353,9,5879,0.153000
311,47454,96,7688,1.248600
312,47638,6,3577,0.167700
313,47639,11,4069,0.270300
314,47725,57,15851,0.359500
315,47901,21,3518,0.596900
316,47923,10,3494,0.286200
317,47954,13,2220,0.585500
318,47993,8,3918,0.204100
319,46001,38,10459,0.363300
320,46048,7,2406,0.290900
321,46120,30,5954,0.503800
322,46130,11,2508,0.438500
323,46172,10,2427,0.412000
324,46182,14,1927,0.726500
325,46201,297,30962,0.959200
326,46382,Suppressed,Suppressed,Suppressed
327,46409,76,8932,0.850800
328,46570,Suppressed,Suppressed,Suppressed
329,46919,10,2390,0.418400
330,47108,9,2463,0.365400
331,47125,5,1658,0.301500
332,47177,Suppressed,Suppressed,Suppressed
333,47227,Suppressed,Suppressed,Suppressed
334,47235,6,1784,0.336300
335,47380,8,2004,0.399200
336,47384,Suppressed,Suppressed,Suppressed
337,47462,20,4871,0.410500
338,47713,47,11032,0.426000
339,47946,9,2044,0.440300
340,47975,Suppressed,Suppressed,Suppressed
341,47990,5,1627,0.307300
342,46041,248,23891,1.038000
343,46118,35,5015,0.697900
344,46167,24,6336,0.378700
345,46168,497,30309,1.639700
346,46204,209,5125,4.078000
347,46241,335,30670,1.092200
348,46268,324,24965,1.297800
349,46322,171,23727,0.720600
350,46342,293,31244,0.937700
351,46375,206,23820,0.864800
352,46530,126,30614,0.411500
353,46534,44,11263,0.390600
354,46601,63,6090,1.034400
355,46613,123,10893,1.129100
356,46748,27,5134,0.525900
357,46765,19,5341,0.355700
358,46774,73,16008,0.456000
359,46795,55,5608,0.980700
360,46802,71,11086,0.640400
361,46989,15,5195,0.288700
362,46992,41,16759,0.244600
363,47220,24,5652,0.424600
364,47330,10,5755,0.173700
365,47610,10,5195,0.192400
366,47660,Suppressed,Suppressed,Suppressed
367,47904,97,16277,0.595900
368,47932,5,5357,0.093300
369,46034,17,6730,0.252600
370,46122,76,14671,0.518000
371,46176,271,27816,0.974200
372,46229,297,27262,1.089400
373,46310,95,13565,0.700300
374,46403,73,12601,0.579300
375,46507,86,9128,0.942100
376,46561,61,13343,0.457100
377,46565,144,7950,1.811300
378,46574,24,8339,0.287800
379,46635,29,6654,0.435800
380,46701,26,7979,0.325800
381,46711,6,7698,0.077900
382,46723,13,7692,0.169000
383,46738,28,7918,0.353600
384,46809,42,8947,0.469400
385,46814,44,12281,0.358200
386,46923,53,8048,0.658500
387,47167,28,15014,0.186400
388,47807,25,13045,0.191600
389,47872,16,8890,0.179900
390,47882,18,8430,0.213500
391,46031,5,2161,0.231300
392,46052,182,22060,0.825000
393,46113,73,14063,0.519000
394,46163,69,11963,0.576700
395,46164,15,3957,0.379000
396,46166,6,2306,0.260100
397,46184,62,11806,0.525100
398,46217,262,29358,0.892400
399,46225,49,7319,0.669400
400,46260,513,32406,1.583000
401,46303,68,14170,0.479800
402,46390,Suppressed,Suppressed,Suppressed
403,46501,15,3856,0.389000
404,46538,17,3867,0.439600
405,46784,8,2236,0.357700
406,46797,14,3957,0.353800
407,46803,118,9758,1.209200
408,46805,247,21306,1.159200
409,46816,339,18116,1.871200
410,46845,74,22117,0.334500
411,46901,223,37633,0.592500
412,46951,5,2170,0.230400
413,46978,7,2059,0.339900
414,46996,34,7139,0.476200
415,47102,36,7255,0.496200
416,47229,25,3231,0.773700
417,47265,130,20911,0.621600
418,47334,Suppressed,Suppressed,Suppressed
419,47336,Suppressed,Suppressed,Suppressed
420,47359,11,3143,0.349900
421,47433,10,4025,0.248400
422,47448,18,7505,0.239800
423,47520,10,3267,0.306000
424,47970,9,2034,0.442400
425,47987,7,4049,0.172800
426,46071,21,3417,0.614500
427,46075,35,2913,1.201500
428,46157,13,3639,0.357200
429,46161,47,2655,1.770200
430,46511,8,4435,0.180300
431,46536,13,3445,0.377300
432,46619,350,21408,1.634900
433,46710,48,4679,1.025800
434,46792,10,3499,0.285700
435,46932,16,3448,0.464000
436,47106,12,4718,0.254300
437,47117,15,4429,0.338600
438,47129,207,19527,1.060000
439,47161,17,3735,0.455100
440,47250,50,21944,0.227800
441,47432,12,4537,0.264400
442,47512,6,3981,0.150700
443,47633,Suppressed,Suppressed,Suppressed
444,47634,Suppressed,Suppressed,Suppressed
445,47710,35,19527,0.179200
446,47803,57,21102,0.270100
447,47879,Suppressed,Suppressed,Suppressed
448,47920,Suppressed,Suppressed,Suppressed
449,46016,90,19225,0.468100
450,46062,152,29730,0.511200
451,46128,6,1949,0.307800
452,46135,87,20992,0.414400
453,46236,202,27294,0.740000
454,46312,453,29698,1.525300
455,46323,245,22743,1.077200
456,46356,68,17524,0.388000
457,46614,157,29573,0.530800
458,46743,11,1971,0.558000
459,46750,55,27221,0.202000
460,46793,16,4292,0.372700
461,46804,79,27245,0.289900
462,46825,212,27931,0.759000
463,46952,79,20308,0.389000
464,47018,13,4275,0.304000
465,47240,195,20832,0.936000
466,47260,6,1911,0.313900
467,47302,63,27592,0.228300
468,47327,5,4597,0.108700
469,47338,6,2827,0.212200
470,47355,Suppressed,Suppressed,Suppressed
471,47406,Suppressed,Suppressed,Suppressed
472,47421,122,27831,0.438300
473,47443,Suppressed,Suppressed,Suppressed
474,47562,34,4658,0.729900
475,47715,69,27063,0.254900
476,47933,220,27937,0.787400
477,47957,8,1894,0.422300
478,47963,5,1949,0.256500
479,47971,10,1865,0.536100
480,46077,149,24512,0.607800
481,46158,136,23053,0.589900
482,46208,190,22239,0.854300
483,46214,357,24306,1.468700
484,46218,420,29028,1.446800
485,46221,238,26393,0.901700
486,46234,243,24810,0.979400
487,46256,157,23647,0.663900
488,46304,65,24207,0.268500
489,46321,207,23603,0.877000
490,46324,272,23165,1.174100
491,46517,439,23764,1.847300
492,46528,460,26104,1.762100
493,46563,304,23599,1.288100
494,46580,152,21338,0.712300
495,46725,54,23080,0.233900
496,46806,445,23560,1.888700
497,46815,126,26522,0.475000
498,46947,1562,28866,5.411200
499,46953,129,24177,0.533500
500,46970,135,23766,0.568000
501,47025,117,22932,0.510200
502,47274,395,28770,1.372900
503,47331,90,23429,0.384100
504,47408,29,24776,0.117000
505,47712,41,26012,0.157600
506,46074,119,26745,0.444900
507,46143,369,48555,0.759900
508,46239,222,25345,0.875900
509,46545,101,25082,0.402600
510,46628,222,25650,0.865400
511,47130,174,44722,0.389000
512,47150,275,47472,0.579200
513,47201,328,41662,0.787200
514,47203,185,25806,0.716800
515,47303,120,25365,0.473000
516,47374,89,46875,0.189800
517,47401,76,41011,0.185300
518,47404,61,21026,0.290100
519,47546,129,21009,0.614000
520,47591,44,26770,0.164300
521,46032,276,42234,0.653500
522,46226,536,43904,1.220800
523,46227,595,57086,1.042200
524,46307,487,60619,0.803300
525,46350,113,43650,0.258800
526,46360,153,43625,0.350700
527,46516,555,33501,1.656600
528,46835,197,33604,0.586200
529,47906,119,66972,0.177600
530,46033,117,34889,0.335300
531,46037,213,35891,0.593400
532,46038,218,37723,0.577800
533,46060,194,34708,0.558900
534,46112,289,33662,0.858500
535,46123,336,31754,1.058100
536,46131,308,31036,0.992300
537,46140,247,38543,0.640800
538,46142,348,30413,1.144200
539,46151,142,30921,0.459200
540,46203,302,38950,0.775300
541,46219,455,33930,1.340900
542,46220,269,34830,0.772300
543,46222,585,34044,1.718300
544,46224,641,35094,1.826500
545,46235,440,30825,1.427400
546,46237,374,39624,0.943800
547,46254,539,38095,1.414800
548,46368,231,38691,0.597000
549,46383,168,39687,0.423300
550,46385,135,38866,0.347300
551,46410,395,38340,1.030200
552,46514,442,40263,1.097700
553,46526,661,30671,2.155100
554,46544,127,30759,0.412800
555,46902,180,35697,0.504200
556,47304,84,30516,0.275200
557,47362,170,30243,0.562100
558,47403,51,30955,0.164700
559,47630,144,34423,0.418300
560,47711,54,31457,0.171600
561,47714,116,34107,0.340100
562,47802,82,34532,0.237400
563,47905,199,38910,0.511400
564,47909,197,39373,0.500300
565,46069,21,6664,0.315100
566,46072,17,9324,0.182300
567,46280,42,6793,0.618200
568,46402,71,6726,1.055600
569,46552,34,6834,0.497500
570,46556,Suppressed,Suppressed,Suppressed
571,46567,39,9405,0.414600
572,46777,22,6259,0.351400
573,46783,9,6396,0.140700
574,47060,17,6448,0.263600
575,47165,16,6438,0.248500
576,47306,Suppressed,Suppressed,Suppressed
577,47396,79,7030,1.123700
578,47441,137,9269,1.478000
579,47567,Suppressed,Suppressed,Suppressed
580,47885,11,9009,0.122100
581,46050,Suppressed,Suppressed,Suppressed
582,46115,5,1933,0.258600
583,46124,62,8127,0.762800
584,46371,8,3599,0.222200
585,46391,214,9726,2.200200
586,46392,17,7957,0.213600
587,46406,89,9900,0.898900
588,46539,13,2298,0.565700
589,46553,27,3428,0.787600
590,46617,99,9601,1.031100
591,46742,Suppressed,Suppressed,Suppressed
592,46767,181,8564,2.113400
593,46772,Suppressed,Suppressed,Suppressed
594,46819,37,8765,0.422100
595,46926,13,1708,0.761100
596,46940,Suppressed,Suppressed,Suppressed
597,46962,46,9728,0.472800
598,47022,10,3358,0.297700
599,47143,16,3015,0.530600
600,47348,26,9828,0.264500
601,47424,17,9525,0.178400
602,47429,19,7986,0.237900
603,47542,97,9622,1.008100
604,47553,16,8495,0.188300
605,47665,6,3637,0.164900
606,47838,12,4081,0.294000
607,47874,Suppressed,Suppressed,Suppressed
608,47944,5,3623,0.138000
609,46044,6,2965,0.202300
610,46064,138,17148,0.804700
611,46106,34,5928,0.573500
612,46121,22,5276,0.416900
613,46126,33,4668,0.706900
614,46181,33,4832,0.682900
615,46202,262,16335,1.603900
616,46347,13,4760,0.273100
617,46366,11,5791,0.189900
618,46404,217,17326,1.252400
619,46408,155,17030,0.910100
620,46562,20,4788,0.417700
621,46616,35,5667,0.617600
622,46721,24,5058,0.474400
623,46807,129,16072,0.802600
624,46936,37,5922,0.624700
625,46994,29,2684,1.080400
626,47126,17,4250,0.400000
627,47136,13,4178,0.311100
628,47140,7,2669,0.262200
629,47172,97,16059,0.604000
630,47243,10,5951,0.168000
631,47246,25,4342,0.575700
632,47368,10,2845,0.351400
633,47390,28,5310,0.527300
634,47438,11,4798,0.229200
635,47452,10,5359,0.186600
636,47635,Suppressed,Suppressed,Suppressed
637,47952,7,2798,0.250100
638,47959,65,2822,2.303300
639,46011,55,16770,0.327900
640,46012,130,19414,0.669600
641,46013,68,17876,0.380300
642,46228,160,14755,1.084300
643,46240,168,18731,0.896900
644,46250,162,18546,0.873500
645,46319,130,18404,0.706300
646,46637,80,15314,0.522300
647,46703,79,18029,0.438100
648,46706,78,18630,0.418600
649,46733,19,18777,0.101100
650,46755,143,15062,0.949400
651,46808,110,19309,0.569600
652,46818,78,18790,0.415100
653,46975,38,14691,0.258600
654,47112,132,16722,0.789300
655,47170,106,14795,0.716400
656,47501,86,17535,0.490400
657,47720,29,17413,0.166500
658,47834,47,19215,0.244600
659,47960,149,15003,0.993100
660,46036,27,11663,0.231500
661,46040,63,9944,0.633500
662,46055,82,10193,0.804400
663,46173,35,11190,0.312700
664,46231,133,10440,1.273900
665,46259,67,11617,0.576700
666,46341,50,10426,0.479500
667,46373,100,13859,0.721500
668,46405,81,11746,0.689500
669,46506,60,10070,0.595800
670,46540,170,11702,1.452700
671,46615,62,14609,0.424300
672,46714,34,14645,0.232100
673,46761,124,12039,1.029900
674,47001,20,10422,0.191900
675,47006,64,11727,0.545700
676,47012,58,10188,0.569200
677,47111,62,14533,0.426600
678,47119,40,10911,0.366600
679,47122,28,9979,0.280500
680,47371,55,12226,0.449800
681,47446,77,9990,0.770700
682,47460,22,11471,0.191700
683,47586,73,10932,0.667700
684,47601,28,13896,0.201400
685,47620,22,13427,0.163800
686,47804,24,11020,0.217700
687,47842,8,10085,0.079300
688,47978,37,11793,0.313700
689,46107,100,12774,0.782800
690,46394,134,12258,1.093100
691,46407,110,12656,0.869100
692,46550,152,12311,1.234600
693,46582,103,12378,0.832100
694,47670,16,12352,0.129500
695,47805,18,12852,0.140000
