_id,COUNTY_NAME,GENDER,AGE_GRP,EVENT_DATE,COVID_COUNT
1,ADAMS,F,30-39,2020-06-01T00:00:00,1
2,ADAMS,F,30-39,2020-06-04T00:00:00,1
3,ADAMS,F,40-49,2020-04-03T00:00:00,1
4,ADAMS,F,40-49,2020-04-09T00:00:00,1
5,ADAMS,F,40-49,2020-05-22T00:00:00,1
6,ADAMS,F,40-49,2020-05-29T00:00:00,1
7,ADAMS,F,50-59,2020-05-29T00:00:00,1
8,ADAMS,F,60-69,2020-04-09T00:00:00,1
9,ADAMS,F,60-69,2020-04-17T00:00:00,1
10,ADAMS,F,60-69,2020-06-01T00:00:00,1
11,ADAMS,F,60-69,2020-06-08T00:00:00,1
12,ADAMS,M,0-19,2020-05-19T00:00:00,1
13,ADAMS,M,20-29,2020-05-27T00:00:00,1
14,ADAMS,M,30-39,2020-06-04T00:00:00,1
15,ADAMS,M,40-49,2020-05-01T00:00:00,1
16,ADAMS,M,40-49,2020-05-13T00:00:00,1
17,ADAMS,M,40-49,2020-06-01T00:00:00,1
18,ADAMS,M,50-59,2020-05-31T00:00:00,1
19,ADAMS,M,60-69,2020-03-09T00:00:00,1
20,ADAMS,M,60-69,2020-04-11T00:00:00,1
21,ADAMS,M,60-69,2020-05-17T00:00:00,1
22,ADAMS,M,60-69,2020-05-31T00:00:00,1
23,ADAMS,M,70-79,2020-04-13T00:00:00,1
24,ALLEN,F,0-19,2020-04-08T00:00:00,1
25,ALLEN,F,0-19,2020-04-10T00:00:00,1
26,ALLEN,F,0-19,2020-04-17T00:00:00,1
27,ALLEN,F,0-19,2020-04-23T00:00:00,1
28,ALLEN,F,0-19,2020-04-24T00:00:00,2
29,ALLEN,F,0-19,2020-04-25T00:00:00,1
30,ALLEN,F,0-19,2020-05-05T00:00:00,1
31,ALLEN,F,0-19,2020-05-06T00:00:00,3
32,ALLEN,F,0-19,2020-05-07T00:00:00,2
33,ALLEN,F,0-19,2020-05-09T00:00:00,1
34,ALLEN,F,0-19,2020-05-14T00:00:00,4
35,ALLEN,F,0-19,2020-05-15T00:00:00,2
36,ALLEN,F,0-19,2020-05-18T00:00:00,3
37,ALLEN,F,0-19,2020-05-20T00:00:00,1
38,ALLEN,F,0-19,2020-05-21T00:00:00,4
39,ALLEN,F,0-19,2020-05-22T00:00:00,3
40,ALLEN,F,0-19,2020-05-23T00:00:00,5
41,ALLEN,F,0-19,2020-05-24T00:00:00,4
42,ALLEN,F,0-19,2020-05-27T00:00:00,6
43,ALLEN,F,0-19,2020-05-28T00:00:00,3
44,ALLEN,F,0-19,2020-05-29T00:00:00,7
45,ALLEN,F,0-19,2020-05-31T00:00:00,4
46,ALLEN,F,0-19,2020-06-01T00:00:00,4
47,ALLEN,F,0-19,2020-06-02T00:00:00,2
48,ALLEN,F,0-19,2020-06-03T00:00:00,4
49,ALLEN,F,0-19,2020-06-04T00:00:00,6
50,ALLEN,F,0-19,2020-06-05T00:00:00,1
