_id,location_id,gender,agegrp,date,covid_cases,county_name
434,18003,F,60-69,2020-04-12T00:00:00,1,Allen
435,18003,F,60-69,2020-04-13T00:00:00,1,Allen
436,18003,F,60-69,2020-04-15T00:00:00,2,Allen
437,18003,F,60-69,2020-04-16T00:00:00,3,Allen
438,18003,F,60-69,2020-04-17T00:00:00,1,Allen
439,18003,F,60-69,2020-04-22T00:00:00,2,Allen
440,18003,F,60-69,2020-04-24T00:00:00,1,Allen
441,18003,F,60-69,2020-04-25T00:00:00,1,Allen
442,18003,F,60-69,2020-04-27T00:00:00,1,Allen
443,18003,F,60-69,2020-04-28T00:00:00,2,Allen
444,18003,F,60-69,2020-04-29T00:00:00,3,Allen
445,18003,F,60-69,2020-05-04T00:00:00,2,Allen
446,18003,F,60-69,2020-05-05T00:00:00,1,Allen
447,18003,F,60-69,2020-05-06T00:00:00,1,Allen
448,18003,F,60-69,2020-05-07T00:00:00,2,Allen
449,18003,F,60-69,2020-05-08T00:00:00,1,Allen
450,18003,F,60-69,2020-05-09T00:00:00,3,Allen
451,18003,F,60-69,2020-05-10T00:00:00,1,Allen
452,18003,F,60-69,2020-05-11T00:00:00,1,Allen
453,18003,F,60-69,2020-05-12T00:00:00,1,Allen
454,18003,F,60-69,2020-05-13T00:00:00,3,Allen
455,18003,F,60-69,2020-05-14T00:00:00,1,Allen
456,18003,F,60-69,2020-05-15T00:00:00,3,Allen
457,18003,F,60-69,2020-05-16T00:00:00,1,Allen
458,18003,F,60-69,2020-05-17T00:00:00,2,Allen
459,18003,F,60-69,2020-05-18T00:00:00,1,Allen
460,18003,F,60-69,2020-05-19T00:00:00,3,Allen
461,18003,F,60-69,2020-05-20T00:00:00,3,Allen
