_id,COUNTY_NAME,GENDER,AGE_GRP,EVENT_DATE,COVID_COUNT
1,ADAMS,F,20-29,2020-06-09T00:00:00,1
2,ADAMS,F,30-39,2020-06-01T00:00:00,1
3,ADAMS,F,30-39,2020-06-04T00:00:00,1
4,ADAMS,F,30-39,2020-06-12T00:00:00,1
5,ADAMS,F,30-39,2020-06-24T00:00:00,1
6,ADAMS,F,40-49,2020-04-03T00:00:00,1
7,ADAMS,F,40-49,2020-04-09T00:00:00,1
8,ADAMS,F,40-49,2020-05-22T00:00:00,1
9,ADAMS,F,40-49,2020-05-29T00:00:00,1
10,ADAMS,F,50-59,2020-05-29T00:00:00,1
11,ADAMS,F,50-59,2020-06-12T00:00:00,1
12,ADAMS,F,50-59,2020-06-14T00:00:00,1
13,ADAMS,F,50-59,2020-06-19T00:00:00,2
14,ADAMS,F,60-69,2020-04-09T00:00:00,1
15,ADAMS,F,60-69,2020-04-17T00:00:00,1
16,ADAMS,F,60-69,2020-06-01T00:00:00,1
17,ADAMS,F,60-69,2020-06-08T00:00:00,1
18,ADAMS,F,60-69,2020-06-19T00:00:00,1
19,ADAMS,F,70-79,2020-06-15T00:00:00,1
20,ADAMS,M,0-19,2020-05-19T00:00:00,1
21,ADAMS,M,20-29,2020-05-27T00:00:00,1
22,ADAMS,M,20-29,2020-06-19T00:00:00,1
23,ADAMS,M,30-39,2020-06-04T00:00:00,1
24,ADAMS,M,30-39,2020-06-19T00:00:00,1
25,ADAMS,M,40-49,2020-05-01T00:00:00,1
26,ADAMS,M,40-49,2020-05-13T00:00:00,1
27,ADAMS,M,40-49,2020-06-01T00:00:00,1
28,ADAMS,M,40-49,2020-06-23T00:00:00,1
29,ADAMS,M,50-59,2020-05-31T00:00:00,1
30,ADAMS,M,60-69,2020-03-09T00:00:00,1
31,ADAMS,M,60-69,2020-04-11T00:00:00,1
32,ADAMS,M,60-69,2020-05-17T00:00:00,1
33,ADAMS,M,60-69,2020-05-31T00:00:00,1
34,ADAMS,M,60-69,2020-06-19T00:00:00,2
35,ADAMS,M,70-79,2020-04-13T00:00:00,1
36,ADAMS,M,70-79,2020-06-19T00:00:00,1
37,ADAMS,M,70-79,2020-06-23T00:00:00,1
38,ALLEN,F,0-19,2020-04-08T00:00:00,1
39,ALLEN,F,0-19,2020-04-10T00:00:00,1
40,ALLEN,F,0-19,2020-04-17T00:00:00,1
41,ALLEN,F,0-19,2020-04-23T00:00:00,1
42,ALLEN,F,0-19,2020-04-24T00:00:00,2
43,ALLEN,F,0-19,2020-04-25T00:00:00,1
44,ALLEN,F,0-19,2020-05-05T00:00:00,1
45,ALLEN,F,0-19,2020-05-06T00:00:00,3
46,ALLEN,F,0-19,2020-05-07T00:00:00,2
47,ALLEN,F,0-19,2020-05-09T00:00:00,1
48,ALLEN,F,0-19,2020-05-14T00:00:00,4
49,ALLEN,F,0-19,2020-05-15T00:00:00,2
50,ALLEN,F,0-19,2020-05-18T00:00:00,3
51,ALLEN,F,0-19,2020-05-20T00:00:00,1
52,ALLEN,F,0-19,2020-05-21T00:00:00,4
53,ALLEN,F,0-19,2020-05-22T00:00:00,3
54,ALLEN,F,0-19,2020-05-23T00:00:00,5
55,ALLEN,F,0-19,2020-05-24T00:00:00,4
56,ALLEN,F,0-19,2020-05-27T00:00:00,6
57,ALLEN,F,0-19,2020-05-28T00:00:00,3
58,ALLEN,F,0-19,2020-05-29T00:00:00,6
59,ALLEN,F,0-19,2020-05-31T00:00:00,4
60,ALLEN,F,0-19,2020-06-01T00:00:00,4
61,ALLEN,F,0-19,2020-06-02T00:00:00,2
62,ALLEN,F,0-19,2020-06-03T00:00:00,4
63,ALLEN,F,0-19,2020-06-04T00:00:00,6
64,ALLEN,F,0-19,2020-06-05T00:00:00,1
65,ALLEN,F,0-19,2020-06-06T00:00:00,3
66,ALLEN,F,0-19,2020-06-07T00:00:00,1
67,ALLEN,F,0-19,2020-06-08T00:00:00,2
68,ALLEN,F,0-19,2020-06-09T00:00:00,2
69,ALLEN,F,0-19,2020-06-10T00:00:00,2
70,ALLEN,F,0-19,2020-06-11T00:00:00,4
71,ALLEN,F,0-19,2020-06-12T00:00:00,1
72,ALLEN,F,0-19,2020-06-14T00:00:00,3
73,ALLEN,F,0-19,2020-06-15T00:00:00,1
74,ALLEN,F,0-19,2020-06-16T00:00:00,2
75,ALLEN,F,0-19,2020-06-17T00:00:00,2
76,ALLEN,F,0-19,2020-06-18T00:00:00,3
77,ALLEN,F,0-19,2020-06-19T00:00:00,3
78,ALLEN,F,0-19,2020-06-20T00:00:00,1
79,ALLEN,F,0-19,2020-06-21T00:00:00,1
80,ALLEN,F,0-19,2020-06-23T00:00:00,4
81,ALLEN,F,0-19,2020-06-24T00:00:00,1
82,ALLEN,F,20-29,2020-03-19T00:00:00,1
83,ALLEN,F,20-29,2020-04-02T00:00:00,1
84,ALLEN,F,20-29,2020-04-06T00:00:00,1
85,ALLEN,F,20-29,2020-04-08T00:00:00,1
86,ALLEN,F,20-29,2020-04-10T00:00:00,1
87,ALLEN,F,20-29,2020-04-11T00:00:00,1
88,ALLEN,F,20-29,2020-04-12T00:00:00,4
89,ALLEN,F,20-29,2020-04-13T00:00:00,2
90,ALLEN,F,20-29,2020-04-15T00:00:00,7
91,ALLEN,F,20-29,2020-04-16T00:00:00,5
92,ALLEN,F,20-29,2020-04-17T00:00:00,2
93,ALLEN,F,20-29,2020-04-19T00:00:00,4
94,ALLEN,F,20-29,2020-04-21T00:00:00,2
95,ALLEN,F,20-29,2020-04-22T00:00:00,2
96,ALLEN,F,20-29,2020-04-23T00:00:00,1
97,ALLEN,F,20-29,2020-04-24T00:00:00,3
98,ALLEN,F,20-29,2020-04-26T00:00:00,1
99,ALLEN,F,20-29,2020-04-28T00:00:00,1
100,ALLEN,F,20-29,2020-04-29T00:00:00,1
101,ALLEN,F,20-29,2020-04-30T00:00:00,2
102,ALLEN,F,20-29,2020-05-02T00:00:00,1
103,ALLEN,F,20-29,2020-05-03T00:00:00,1
104,ALLEN,F,20-29,2020-05-04T00:00:00,2
105,ALLEN,F,20-29,2020-05-05T00:00:00,3
106,ALLEN,F,20-29,2020-05-06T00:00:00,3
107,ALLEN,F,20-29,2020-05-07T00:00:00,5
108,ALLEN,F,20-29,2020-05-08T00:00:00,4
109,ALLEN,F,20-29,2020-05-09T00:00:00,4
110,ALLEN,F,20-29,2020-05-10T00:00:00,1
111,ALLEN,F,20-29,2020-05-11T00:00:00,9
112,ALLEN,F,20-29,2020-05-12T00:00:00,1
113,ALLEN,F,20-29,2020-05-13T00:00:00,5
114,ALLEN,F,20-29,2020-05-14T00:00:00,5
115,ALLEN,F,20-29,2020-05-16T00:00:00,1
116,ALLEN,F,20-29,2020-05-17T00:00:00,5
117,ALLEN,F,20-29,2020-05-19T00:00:00,3
118,ALLEN,F,20-29,2020-05-20T00:00:00,5
119,ALLEN,F,20-29,2020-05-21T00:00:00,6
120,ALLEN,F,20-29,2020-05-22T00:00:00,4
121,ALLEN,F,20-29,2020-05-23T00:00:00,1
122,ALLEN,F,20-29,2020-05-24T00:00:00,4
123,ALLEN,F,20-29,2020-05-25T00:00:00,4
124,ALLEN,F,20-29,2020-05-26T00:00:00,3
125,ALLEN,F,20-29,2020-05-27T00:00:00,7
126,ALLEN,F,20-29,2020-05-28T00:00:00,4
127,ALLEN,F,20-29,2020-05-29T00:00:00,14
128,ALLEN,F,20-29,2020-05-30T00:00:00,3
129,ALLEN,F,20-29,2020-05-31T00:00:00,7
130,ALLEN,F,20-29,2020-06-01T00:00:00,2
131,ALLEN,F,20-29,2020-06-02T00:00:00,7
132,ALLEN,F,20-29,2020-06-03T00:00:00,2
133,ALLEN,F,20-29,2020-06-04T00:00:00,5
134,ALLEN,F,20-29,2020-06-05T00:00:00,4
135,ALLEN,F,20-29,2020-06-06T00:00:00,4
136,ALLEN,F,20-29,2020-06-07T00:00:00,4
137,ALLEN,F,20-29,2020-06-08T00:00:00,5
138,ALLEN,F,20-29,2020-06-09T00:00:00,4
139,ALLEN,F,20-29,2020-06-10T00:00:00,4
140,ALLEN,F,20-29,2020-06-12T00:00:00,3
141,ALLEN,F,20-29,2020-06-13T00:00:00,3
142,ALLEN,F,20-29,2020-06-14T00:00:00,4
143,ALLEN,F,20-29,2020-06-15T00:00:00,3
144,ALLEN,F,20-29,2020-06-16T00:00:00,1
145,ALLEN,F,20-29,2020-06-17T00:00:00,3
146,ALLEN,F,20-29,2020-06-18T00:00:00,1
147,ALLEN,F,20-29,2020-06-19T00:00:00,1
148,ALLEN,F,20-29,2020-06-20T00:00:00,3
149,ALLEN,F,20-29,2020-06-21T00:00:00,3
150,ALLEN,F,20-29,2020-06-22T00:00:00,1
151,ALLEN,F,20-29,2020-06-23T00:00:00,3
152,ALLEN,F,20-29,2020-06-24T00:00:00,5
153,ALLEN,F,30-39,2020-03-23T00:00:00,1
154,ALLEN,F,30-39,2020-03-26T00:00:00,1
155,ALLEN,F,30-39,2020-04-05T00:00:00,1
156,ALLEN,F,30-39,2020-04-13T00:00:00,1
157,ALLEN,F,30-39,2020-04-15T00:00:00,4
158,ALLEN,F,30-39,2020-04-16T00:00:00,1
159,ALLEN,F,30-39,2020-04-17T00:00:00,2
160,ALLEN,F,30-39,2020-04-18T00:00:00,4
161,ALLEN,F,30-39,2020-04-19T00:00:00,4
162,ALLEN,F,30-39,2020-04-20T00:00:00,2
163,ALLEN,F,30-39,2020-04-22T00:00:00,7
164,ALLEN,F,30-39,2020-04-23T00:00:00,2
165,ALLEN,F,30-39,2020-04-24T00:00:00,2
166,ALLEN,F,30-39,2020-04-26T00:00:00,1
167,ALLEN,F,30-39,2020-04-29T00:00:00,1
168,ALLEN,F,30-39,2020-04-30T00:00:00,3
169,ALLEN,F,30-39,2020-05-01T00:00:00,1
170,ALLEN,F,30-39,2020-05-02T00:00:00,1
171,ALLEN,F,30-39,2020-05-03T00:00:00,3
172,ALLEN,F,30-39,2020-05-04T00:00:00,5
173,ALLEN,F,30-39,2020-05-05T00:00:00,2
174,ALLEN,F,30-39,2020-05-06T00:00:00,3
175,ALLEN,F,30-39,2020-05-07T00:00:00,1
176,ALLEN,F,30-39,2020-05-08T00:00:00,1
177,ALLEN,F,30-39,2020-05-09T00:00:00,1
178,ALLEN,F,30-39,2020-05-10T00:00:00,1
179,ALLEN,F,30-39,2020-05-11T00:00:00,1
180,ALLEN,F,30-39,2020-05-12T00:00:00,1
181,ALLEN,F,30-39,2020-05-13T00:00:00,2
182,ALLEN,F,30-39,2020-05-14T00:00:00,6
183,ALLEN,F,30-39,2020-05-15T00:00:00,3
184,ALLEN,F,30-39,2020-05-16T00:00:00,2
185,ALLEN,F,30-39,2020-05-17T00:00:00,3
186,ALLEN,F,30-39,2020-05-18T00:00:00,1
187,ALLEN,F,30-39,2020-05-19T00:00:00,1
188,ALLEN,F,30-39,2020-05-20T00:00:00,4
189,ALLEN,F,30-39,2020-05-21T00:00:00,6
190,ALLEN,F,30-39,2020-05-22T00:00:00,2
191,ALLEN,F,30-39,2020-05-23T00:00:00,4
192,ALLEN,F,30-39,2020-05-24T00:00:00,5
193,ALLEN,F,30-39,2020-05-25T00:00:00,4
194,ALLEN,F,30-39,2020-05-26T00:00:00,2
195,ALLEN,F,30-39,2020-05-27T00:00:00,9
196,ALLEN,F,30-39,2020-05-28T00:00:00,4
197,ALLEN,F,30-39,2020-05-29T00:00:00,7
198,ALLEN,F,30-39,2020-05-30T00:00:00,4
